kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,1,4,0,140,92.76,910.0686,6000,0.151678,0.148447,0.15878299999999998
cuda_compute_flux,097K,5,4,2,542,87.14,910.1324,6000,0.15168800000000002,0.147871,1.853398
cuda_compute_flux,097K,4,5,0,450,86.84,910.2532,6000,0.15170799999999998,0.148159,1.743868
cuda_compute_flux,097K,3,4,2,342,93.76,910.4571,6000,0.15174200000000002,0.147999,1.629689
cuda_compute_flux,097K,6,5,2,652,93.16,910.5036,6000,0.15175,0.14796700000000002,3.013172
cuda_compute_flux,097K,5,4,6,546,87.09,910.762,6000,0.151793,0.14793599999999998,1.902776
cuda_compute_flux,097K,6,4,2,642,93.25,911.1607,6000,0.15186,0.14819200000000002,1.769624
cuda_compute_flux,097K,2,4,2,242,93.69,911.2575,6000,0.151876,0.148447,1.683862
cuda_compute_flux,097K,1,4,2,142,93.22,911.2842,6000,0.15188,0.148095,2.320151
cuda_compute_flux,097K,6,4,6,646,93.21,911.3444,6000,0.15189,0.148479,1.686044
cuda_compute_flux,097K,5,4,1,541,87.12,911.6769,6000,0.151946,0.148479,1.962424
cuda_compute_flux,097K,2,5,0,250,93.21,911.8419,6000,0.151973,0.14841600000000002,1.653945
cuda_compute_flux,097K,4,4,1,441,87.17,912.0663,6000,0.15201099999999998,0.14841600000000002,2.143357
cuda_compute_flux,097K,2,4,1,241,93.69,912.1641,6000,0.152027,0.14873499999999998,2.455604
cuda_compute_flux,097K,1,5,3,153,93.2,912.2672,6000,0.152044,0.148224,2.882839
cuda_compute_flux,097K,4,5,3,453,87.24,912.2774,6000,0.152046,0.148095,3.087543
cuda_compute_flux,097K,6,5,3,653,93.22,912.4038,6000,0.152067,0.14841600000000002,3.112019
cuda_compute_flux,097K,2,4,3,243,93.72,912.5045,6000,0.152084,0.148095,1.660504
cuda_compute_flux,097K,2,5,6,256,93.73,912.5588,6000,0.152093,0.14819200000000002,2.884339
cuda_compute_flux,097K,1,5,6,156,93.2,912.6053,6000,0.1521,0.14841600000000002,2.742103
cuda_compute_flux,097K,3,5,0,350,92.76,912.6417,6000,0.152106,0.14851099999999998,1.691739
cuda_compute_flux,097K,0,5,0,50,93.39,912.6927,6000,0.152115,0.148604,1.801881
cuda_compute_flux,097K,2,5,3,253,93.76,913.0108,6000,0.152168,0.148223,3.002448
cuda_compute_flux,097K,5,5,1,551,87.14,913.1935,6000,0.152198,0.14793499999999998,3.170001
cuda_compute_flux,097K,1,4,6,146,93.22,913.1959,6000,0.152199,0.14848,1.661532
cuda_compute_flux,097K,6,5,0,650,92.79,913.3615,6000,0.152226,0.14863900000000002,1.675259
