@relation AWS_top5_2689data-weka.filters.unsupervised.instance.RemovePercentage-P40.0

@attribute Benchmark {bfs,cfd,hotspot,gaussian}
@attribute InputData {graph1MW.6,graph4096,graph65536,097K,193K,missile0.2M,1024,128,2048,256,4096,512,64,8192,1008,112,144,16,160,176,192,208,224,240,272,288,304,32,320,336,352,368,384,400,416,432,448,464,48,480,496,528,544,560,576,592,608,624,640,656,672,688,704,720,736,752,768,784,80,800,816,832,848,864,880,896,912,928,944,96,960,976,992,matrix1024,matrix16,matrix208,matrix3,matrix304,matrix32,matrix320,matrix336,matrix368,matrix384,matrix4}
@attribute Data {h_graph_nodes,h_graph_mask,h_updating_graph_mask,h_graph_visited,h_areas,h_elements_surrounding_elements,h_normals,FilesavingTemp,FilesavingPower,a,b,m}
@attribute DataID numeric
@attribute Kernel {Kernel2,Kernel,cuda_compute_step_factor,cuda_compute_flux,cuda_time_step,calculate_temp,Fan2,Fan1}
@attribute 'Memory Frequency' numeric
@attribute 'SOL FB' numeric
@attribute 'Elapsed Cycles' numeric
@attribute 'SM Frequency' numeric
@attribute 'Memory [\%]' numeric
@attribute Duration numeric
@attribute 'SOL L2' numeric
@attribute 'SM Active Cycles' numeric
@attribute 'SM [\%]' numeric
@attribute 'SOL TEX' numeric
@attribute 'Executed Ipc Active' numeric
@attribute 'Executed Ipc Elapsed' numeric
@attribute 'Issued Ipc Active' numeric
@attribute 'Issue Slots Busy' numeric
@attribute 'SM Busy' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Mem Busy' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'L2 Hit Rate' numeric
@attribute 'Mem Pipes Busy' numeric
@attribute 'L1 Hit Rate' numeric
@attribute 'Active Warps Per Scheduler' numeric
@attribute 'Eligible Warps Per Scheduler' numeric
@attribute 'No Eligible' numeric
@attribute 'Instructions Per Active Issue Slot' numeric
@attribute 'Issued Warp Per Scheduler' numeric
@attribute 'One or More Eligible' numeric
@attribute 'Avg. Not Predicated Off Threads Per Warp' numeric
@attribute 'Avg. Active Threads Per Warp' numeric
@attribute 'Warp Cycles Per Executed Instruction' numeric
@attribute 'Warp Cycles Per Issued Instruction' numeric
@attribute 'Warp Cycles Per Issue Active' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Executed Instructions' numeric
@attribute 'Avg. Issued Instructions Per Scheduler' numeric
@attribute 'Issued Instructions' numeric
@attribute 'Block Size' numeric
@attribute 'Grid Size' numeric
@attribute 'Registers Per Thread' numeric
@attribute 'Shared Memory Configuration Size' numeric
@attribute 'Dynamic Shared Memory Per Block' numeric
@attribute 'Static Shared Memory Per Block' numeric
@attribute Threads numeric
@attribute 'Waves Per SM' numeric
@attribute 'Block Limit SM' numeric
@attribute 'Block Limit Registers' numeric
@attribute 'Block Limit Shared Mem' numeric
@attribute 'Block Limit Warps' numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute 'Achieved Occupancy' numeric
@attribute 'Theoretical Active Warps per SM' numeric
@attribute 'Theoretical Occupancy' numeric
@attribute variant numeric
@attribute BeginAddr {0x7f70b6000000,0x7f70b6800000,0x7f70b68f4400,0x7f70b6a00000,0x7f24c2000000,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f8c98000000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7fd202000000,0x7fd20205ee00,0x7fd202200000,0x7f5d52000000,0x7f5d52200000,0x7f5d52600000,0x7f0c92000000,0x7f0c92200000,0x7f0c92600000,0x7fe8b2000000,0x7fe8b2400000,0x7f79d6000000,0x7f79d6010000,0x7f8376000000,0x7f8377000000,0x7f513e000000,0x7f513e040000,0x7fa626000000,0x7fa622000000,0x7f6ba6000000,0x7f6ba6100000,0x7fa782000000,0x7fa782004000,0x7f0f4a000000,0x7f0f34000000,0x200060000000,0x200060400000,0x200060600000,0x20006000c400,0x20006000c600,0x200060010000,0x200060010200,0x200060014400,0x200060014800,0x200060000400,0x200060000600,0x200060019000,0x200060019400,0x20006001e400,0x20006001e800,0x200060024000,0x200060024400,0x20006002a400,0x20006002a800,0x200060031000,0x200060031400,0x200060038400,0x200060038800,0x200060040000,0x200060040400,0x200060048400,0x200060048a00,0x200060051000,0x200060051600,0x20006005a400,0x20006005aa00,0x200060001000,0x200060001200,0x200060064000,0x200060064600,0x20006006e400,0x20006006ea00,0x200060079000,0x200060079600,0x200060084400,0x200060084a00,0x200060090000,0x200060090600,0x20006009c400,0x20006009cc00,0x2000600a9000,0x2000600a9800,0x2000600b6400,0x2000600b6c00,0x2000600c4000,0x2000600c4800,0x2000600d2400,0x2000600d2c00,0x200060002400,0x200060002600,0x2000600e1000,0x2000600e1800,0x2000600f0400,0x2000600f0c00,0x200060100000,0x200060200000,0x200060110400,0x200060121000,0x200060132400,0x200060144000,0x200060156400,0x200060169000,0x20006017c400,0x200060004000,0x200060004200,0x200060190000,0x2000601a4400,0x2000601b9000,0x2000601ce400,0x2000601e4000,0x2000601fa400,0x200060006400,0x200060006600,0x200060009000,0x200060009200,0x200060000200}
@attribute EndAddr {0x7f70b67a1200,0x7f70b68f4240,0x7f70b69e8640,0x7f70b6af4240,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f24c200b000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7f8c980b0000,0x7fd20205ee00,0x7fd2021da600,0x7fd202672800,0x7f5d520bd000,0x7f5d524f4000,0x7f5d52edc000,0x7f0c920e3400,0x7f0c9258d000,0x7f0c930a7000,0x7fe8b2400000,0x7fe8b2800000,0x7f79d6010000,0x7f79d6020000,0x7f8377000000,0x7f8378000000,0x7f513e040000,0x7f513e080000,0x7fa62a000000,0x7fa626000000,0x7f6ba6100000,0x7f6ba6200000,0x7fa782004000,0x7fa782008000,0x7f0f5a000000,0x7f0f44000000,0x2000603e0400,0x200060400fc0,0x2000609e0400,0x200060400000,0x200060401000,0x200060a00000,0x20006000c400,0x20006000c5c0,0x200060018a00,0x200060010000,0x200060010200,0x200060020200,0x200060014400,0x200060014640,0x200060028c00,0x200060000400,0x200060000440,0x200060000a00,0x200060019000,0x200060019280,0x200060032400,0x20006001e400,0x20006001e6c0,0x20006003cc00,0x200060024000,0x200060024300,0x200060048400,0x20006002a400,0x20006002a740,0x200060054c00,0x200060031000,0x200060031380,0x200060062400,0x200060038400,0x2000600387c0,0x200060070c00,0x200060040000,0x200060040400,0x200060080400,0x200060048840,0x200060090e00,0x200060051000,0x200060051480,0x2000600a2600,0x20006005a400,0x20006005a8c0,0x2000600b4e00,0x200060001000,0x200060001080,0x200060002200,0x200060064000,0x200060064500,0x2000600c8600,0x20006006e400,0x20006006e940,0x2000600dce00,0x200060079000,0x200060079580,0x2000600f2600,0x200060084400,0x2000600849c0,0x200060108e00,0x200060090000,0x200060090600,0x200060120600,0x20006009c400,0x20006009ca40,0x200060139000,0x2000600a9000,0x2000600a9680,0x200060152800,0x2000600b6400,0x2000600b6ac0,0x20006016d000,0x2000600c4000,0x2000600c4700,0x200060188800,0x2000600d2400,0x2000600d2b40,0x2000601a5000,0x200060002400,0x2000600024c0,0x200060004a00,0x2000600e1000,0x2000600e1780,0x2000601c2800,0x2000600f0400,0x2000600f0bc0,0x2000601e1000,0x200060100000,0x200060100800,0x200060300000,0x200060110400,0x200060110c40,0x200060310400,0x200060121000,0x200060121880,0x200060321000,0x200060132400,0x200060132cc0,0x200060332400,0x200060144000,0x200060144900,0x200060344000,0x200060156400,0x200060156d40,0x200060356400,0x200060169000,0x200060169980,0x200060369000,0x20006017c400,0x20006017cdc0,0x20006037c400,0x200060004000,0x200060004100,0x200060008200,0x200060190000,0x200060190a00,0x200060390000,0x2000601a4400,0x2000601a4e40,0x2000603a4400,0x2000601b9000,0x2000601b9a80,0x2000603b9000,0x2000601ce400,0x2000601ceec0,0x2000603ce400,0x2000601e4000,0x2000601e4b00,0x2000603e4000,0x2000601fa400,0x2000601faf40,0x2000603fa400,0x200060211000,0x200060400b80,0x200060811000,0x200060228400,0x200060400bc0,0x200060828400,0x200060240000,0x200060400c00,0x200060840000,0x200060258400,0x200060400c40,0x200060858400,0x200060006400,0x200060006540,0x20006000ca00,0x200060271000,0x200060400c80,0x200060871000,0x20006028a400,0x200060400cc0,0x20006088a400,0x2000602a4000,0x200060400d00,0x2000608a4000,0x2000602be400,0x200060400d40,0x2000608be400,0x2000602d9000,0x200060400d80,0x2000608d9000,0x2000602f4400,0x200060400dc0,0x2000608f4400,0x200060310000,0x200060400e00,0x200060910000,0x20006032c400,0x200060400e40,0x20006092c400,0x200060349000,0x200060400e80,0x200060949000,0x200060366400,0x200060400ec0,0x200060966400,0x200060009000,0x200060009180,0x200060012200,0x200060384000,0x200060400f00,0x200060984000,0x2000603a2400,0x200060400f40,0x2000609a2400,0x2000603c1000,0x200060400f80,0x2000609c1000,0x200060000024,0x20006000020c,0x200060000424,0x200060000040,0x200060000210}
@attribute DataSize numeric
@attribute CPUPageFault numeric
@attribute GPUPagePault numeric
@attribute HtoD numeric
@attribute DtoH numeric
@attribute RemoteMap numeric
@attribute label numeric

@data
gaussian,368,a,0,Fan1,770695364.2,3.04,5557,1149834437,3.04,4832,0.46,28.66,0.04,54.64,0.27,0,0.29,7.24,7.24,24006622517,0.35,3.04,51.05,0.04,1.49,2.96,0.1,92.79,1,0.07,7.21,28.2,30.76,43.36,41.01,41.01,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.37,17.76,64,100,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,0
gaussian,368,b,1,Fan1,770695364.2,3.04,5557,1149834437,3.04,4832,0.46,28.66,0.04,54.64,0.27,0,0.29,7.24,7.24,24006622517,0.35,3.04,51.05,0.04,1.49,2.96,0.1,92.79,1,0.07,7.21,28.2,30.76,43.36,41.01,41.01,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.37,17.76,64,100,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,0
gaussian,368,m,2,Fan1,770695364.2,3.04,5557,1149834437,3.04,4832,0.46,28.66,0.04,54.64,0.27,0,0.29,7.24,7.24,24006622517,0.35,3.04,51.05,0.04,1.49,2.96,0.1,92.79,1,0.07,7.21,28.2,30.76,43.36,41.01,41.01,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.37,17.76,64,100,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan2,840000000,12.4,23064,1250942029,22.29,18400,22.29,18592.09,3.79,10,0.19,0.15,0.19,4.69,4.69,106675000000,22.29,12.4,93.6,3.21,49.04,1.6,0.05,94.92,1,0.05,5.08,14.45,15.9,31.63,31.48,31.48,868.8,278015,872.86,279316,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.11,9.55,32,50,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,1
gaussian,368,b,1,Fan2,840000000,12.4,23064,1250942029,22.29,18400,22.29,18592.09,3.79,10,0.19,0.15,0.19,4.69,4.69,106675000000,22.29,12.4,93.6,3.21,49.04,1.6,0.05,94.92,1,0.05,5.08,14.45,15.9,31.63,31.48,31.48,868.8,278015,872.86,279316,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.11,9.55,32,50,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,5
gaussian,368,m,2,Fan2,840000000,12.4,23064,1250942029,22.29,18400,22.29,18592.09,3.79,10,0.19,0.15,0.19,4.69,4.69,106675000000,22.29,12.4,93.6,3.21,49.04,1.6,0.05,94.92,1,0.05,5.08,14.45,15.9,31.63,31.48,31.48,868.8,278015,872.86,279316,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.11,9.55,32,50,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan1,672514619.9,3.06,5521,1008741472,3.06,5472,0.47,29.65,0.04,52.7,0.26,0,0.28,7,7,21093567251,0.35,3.06,51.06,0.04,1.49,2.96,0.1,92.53,1,0.07,7.47,28.15,30.7,41.82,39.55,39.55,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.14,17.4,64,100,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,0
gaussian,368,b,1,Fan1,672514619.9,3.06,5521,1008741472,3.06,5472,0.47,29.65,0.04,52.7,0.26,0,0.28,7,7,21093567251,0.35,3.06,51.06,0.04,1.49,2.96,0.1,92.53,1,0.07,7.47,28.15,30.7,41.82,39.55,39.55,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.14,17.4,64,100,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,0
gaussian,368,m,2,Fan1,672514619.9,3.06,5521,1008741472,3.06,5472,0.47,29.65,0.04,52.7,0.26,0,0.28,7,7,21093567251,0.35,3.06,51.06,0.04,1.49,2.96,0.1,92.53,1,0.07,7.47,28.15,30.7,41.82,39.55,39.55,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.14,17.4,64,100,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan2,838235294.1,12.2,23179,1251594939,19.37,18496,19.37,17986.6,3.75,8.25,0.19,0.15,0.19,4.83,4.83,104737000000,19.37,12.2,92.15,3.17,46.95,1.66,0.05,94.7,1,0.05,5.3,14.48,15.93,31.4,31.26,31.26,863.96,276468,868.03,277769,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.38,9.97,32,50,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,1
gaussian,368,b,1,Fan2,838235294.1,12.2,23179,1251594939,19.37,18496,19.37,17986.6,3.75,8.25,0.19,0.15,0.19,4.83,4.83,104737000000,19.37,12.2,92.15,3.17,46.95,1.66,0.05,94.7,1,0.05,5.3,14.48,15.93,31.4,31.26,31.26,863.96,276468,868.03,277769,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.38,9.97,32,50,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,5
gaussian,368,m,2,Fan2,838235294.1,12.2,23179,1251594939,19.37,18496,19.37,17986.6,3.75,8.25,0.19,0.15,0.19,4.83,4.83,104737000000,19.37,12.2,92.15,3.17,46.95,1.66,0.05,94.7,1,0.05,5.3,14.48,15.93,31.4,31.26,31.26,863.96,276468,868.03,277769,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.38,9.97,32,50,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan1,676598837.2,3.01,5558,1009629360,3.01,5504,0.46,30.73,0.04,50.73,0.26,0,0.27,6.75,6.75,20866279070,0.35,3.01,51.06,0.04,1.49,2.88,0.1,92.8,1,0.07,7.2,28.09,30.63,42.29,39.99,39.99,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.41,17.83,64,100,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,0
gaussian,368,b,1,Fan1,676598837.2,3.01,5558,1009629360,3.01,5504,0.46,30.73,0.04,50.73,0.26,0,0.27,6.75,6.75,20866279070,0.35,3.01,51.06,0.04,1.49,2.88,0.1,92.8,1,0.07,7.2,28.09,30.63,42.29,39.99,39.99,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.41,17.83,64,100,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,0
gaussian,368,m,2,Fan1,676598837.2,3.01,5558,1009629360,3.01,5504,0.46,30.73,0.04,50.73,0.26,0,0.27,6.75,6.75,20866279070,0.35,3.01,51.06,0.04,1.49,2.88,0.1,92.8,1,0.07,7.2,28.09,30.63,42.29,39.99,39.99,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.41,17.83,64,100,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan2,846620450.6,12.24,23326,1261265165,22.18,18464,22.18,18403.78,3.73,9.86,0.19,0.15,0.19,4.72,4.72,106139000000,22.18,12.24,94.36,3.16,51.91,1.6,0.05,94.85,1,0.05,5.15,14.43,15.88,31.17,31.03,31.03,863.96,276468,868.02,277766,16,8464,16,0,0,0,135424,3.31,32,128,32,64,5.9,9.22,32,50,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,1
gaussian,368,b,1,Fan2,846620450.6,12.24,23326,1261265165,22.18,18464,22.18,18403.78,3.73,9.86,0.19,0.15,0.19,4.72,4.72,106139000000,22.18,12.24,94.36,3.16,51.91,1.6,0.05,94.85,1,0.05,5.15,14.43,15.88,31.17,31.03,31.03,863.96,276468,868.02,277766,16,8464,16,0,0,0,135424,3.31,32,128,32,64,5.9,9.22,32,50,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,5
gaussian,368,m,2,Fan2,846620450.6,12.24,23326,1261265165,22.18,18464,22.18,18403.78,3.73,9.86,0.19,0.15,0.19,4.72,4.72,106139000000,22.18,12.24,94.36,3.16,51.91,1.6,0.05,94.85,1,0.05,5.15,14.43,15.88,31.17,31.03,31.03,863.96,276468,868.02,277766,16,8464,16,0,0,0,135424,3.31,32,128,32,64,5.9,9.22,32,50,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan1,677205882.4,3.05,5509,1012285539,3.05,5440,0.47,29.2,0.04,53.25,0.27,0,0.28,7.11,7.11,21123529412,0.35,3.05,51.06,0.04,1.5,3.07,0.1,92.37,1,0.08,7.63,28.03,30.57,42.61,40.3,40.3,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.38,17.78,64,100,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,0
gaussian,368,b,1,Fan1,677205882.4,3.05,5509,1012285539,3.05,5440,0.47,29.2,0.04,53.25,0.27,0,0.28,7.11,7.11,21123529412,0.35,3.05,51.06,0.04,1.5,3.07,0.1,92.37,1,0.08,7.63,28.03,30.57,42.61,40.3,40.3,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.38,17.78,64,100,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,0
gaussian,368,m,2,Fan1,677205882.4,3.05,5509,1012285539,3.05,5440,0.47,29.2,0.04,53.25,0.27,0,0.28,7.11,7.11,21123529412,0.35,3.05,51.06,0.04,1.5,3.07,0.1,92.37,1,0.08,7.63,28.03,30.57,42.61,40.3,40.3,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.38,17.78,64,100,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,384,a,0,Fan2,842019544,12.22,24720,1256319558,18.54,19648,18.54,20108.49,3.88,9.53,0.19,0.15,0.19,4.76,4.76,105404000000,18.54,12.22,89.62,3.29,55.8,1.57,0.05,94.63,1,0.05,5.37,14.44,15.89,29.44,29.32,29.32,953.1,304992,957.16,306291,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.64,8.82,32,50,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,1
gaussian,384,b,1,Fan2,842019544,12.22,24720,1256319558,18.54,19648,18.54,20108.49,3.88,9.53,0.19,0.15,0.19,4.76,4.76,105404000000,18.54,12.22,89.62,3.29,55.8,1.57,0.05,94.63,1,0.05,5.37,14.44,15.89,29.44,29.32,29.32,953.1,304992,957.16,306291,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.64,8.82,32,50,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,4
gaussian,384,m,2,Fan2,842019544,12.22,24720,1256319558,18.54,19648,18.54,20108.49,3.88,9.53,0.19,0.15,0.19,4.76,4.76,105404000000,18.54,12.22,89.62,3.29,55.8,1.57,0.05,94.63,1,0.05,5.37,14.44,15.89,29.44,29.32,29.32,953.1,304992,957.16,306291,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.64,8.82,32,50,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,5
gaussian,384,a,0,Fan1,718934911.2,2.93,5806,1073502219,2.93,5408,0.46,33.58,0.04,48.55,0.23,0,0.25,6.18,6.18,21556213018,0.35,2.93,51.01,0.04,1.42,3.04,0.1,92.8,1,0.07,7.2,29.18,31.81,44.57,42.16,42.16,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.92,17.06,64,100,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,0
gaussian,384,b,1,Fan1,718934911.2,2.93,5806,1073502219,2.93,5408,0.46,33.58,0.04,48.55,0.23,0,0.25,6.18,6.18,21556213018,0.35,2.93,51.01,0.04,1.42,3.04,0.1,92.8,1,0.07,7.2,29.18,31.81,44.57,42.16,42.16,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.92,17.06,64,100,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,0
gaussian,384,m,2,Fan1,718934911.2,2.93,5806,1073502219,2.93,5408,0.46,33.58,0.04,48.55,0.23,0,0.25,6.18,6.18,21556213018,0.35,2.93,51.01,0.04,1.42,3.04,0.1,92.8,1,0.07,7.2,29.18,31.81,44.57,42.16,42.16,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.92,17.06,64,100,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,0
gaussian,384,a,0,Fan2,846405228.8,12.08,24753,1262135757,20.27,19584,20.27,19931.6,3.87,9.6,0.19,0.15,0.19,4.8,4.8,104673000000,20.27,12.08,95.17,3.28,54.34,1.57,0.05,94.56,1,0.05,5.44,14.39,15.84,29.03,28.91,28.91,953.1,304992,957.14,306284,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.58,8.71,32,50,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,1
gaussian,384,b,1,Fan2,846405228.8,12.08,24753,1262135757,20.27,19584,20.27,19931.6,3.87,9.6,0.19,0.15,0.19,4.8,4.8,104673000000,20.27,12.08,95.17,3.28,54.34,1.57,0.05,94.56,1,0.05,5.44,14.39,15.84,29.03,28.91,28.91,953.1,304992,957.14,306284,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.58,8.71,32,50,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,4
gaussian,384,m,2,Fan2,846405228.8,12.08,24753,1262135757,20.27,19584,20.27,19931.6,3.87,9.6,0.19,0.15,0.19,4.8,4.8,104673000000,20.27,12.08,95.17,3.28,54.34,1.57,0.05,94.56,1,0.05,5.44,14.39,15.84,29.03,28.91,28.91,953.1,304992,957.14,306284,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.58,8.71,32,50,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,5
gaussian,384,a,0,Fan1,689349112.4,3.14,5558,1027520957,3.14,5408,0.48,33.06,0.04,49.19,0.24,0,0.25,6.28,6.28,22159763314,0.36,3.14,51.01,0.04,1.42,2.77,0.09,93.4,1,0.07,6.6,29.12,31.75,44.43,42.03,42.03,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.81,64,100,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,0
gaussian,384,b,1,Fan1,689349112.4,3.14,5558,1027520957,3.14,5408,0.48,33.06,0.04,49.19,0.24,0,0.25,6.28,6.28,22159763314,0.36,3.14,51.01,0.04,1.42,2.77,0.09,93.4,1,0.07,6.6,29.12,31.75,44.43,42.03,42.03,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.81,64,100,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,0
gaussian,384,m,2,Fan1,689349112.4,3.14,5558,1027520957,3.14,5408,0.48,33.06,0.04,49.19,0.24,0,0.25,6.28,6.28,22159763314,0.36,3.14,51.01,0.04,1.42,2.77,0.09,93.4,1,0.07,6.6,29.12,31.75,44.43,42.03,42.03,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.81,64,100,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,0
gaussian,384,a,0,Fan2,847790507.4,11.96,24747,1263783756,20.07,19552,20.07,19308.88,3.85,9.88,0.2,0.15,0.2,4.92,4.92,103853000000,20.07,11.96,94.35,3.26,55.62,1.54,0.05,94.64,1,0.05,5.36,14.45,15.9,28.82,28.7,28.7,946.17,302775,950.23,304072,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.59,8.73,32,50,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,1
gaussian,384,b,1,Fan2,847790507.4,11.96,24747,1263783756,20.07,19552,20.07,19308.88,3.85,9.88,0.2,0.15,0.2,4.92,4.92,103853000000,20.07,11.96,94.35,3.26,55.62,1.54,0.05,94.64,1,0.05,5.36,14.45,15.9,28.82,28.7,28.7,946.17,302775,950.23,304072,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.59,8.73,32,50,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,4
gaussian,384,m,2,Fan2,847790507.4,11.96,24747,1263783756,20.07,19552,20.07,19308.88,3.85,9.88,0.2,0.15,0.2,4.92,4.92,103853000000,20.07,11.96,94.35,3.26,55.62,1.54,0.05,94.64,1,0.05,5.36,14.45,15.9,28.82,28.7,28.7,946.17,302775,950.23,304072,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.59,8.73,32,50,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,5
gaussian,384,a,0,Fan1,691176470.6,3.07,5590,1027328431,3.07,5440,0.47,32.1,0.04,50.55,0.24,0,0.26,6.46,6.46,21758823529,0.36,3.07,51.01,0.04,1.43,2.93,0.1,92.86,1,0.07,7.14,29.06,31.69,43.32,40.97,40.97,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.82,64,100,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,0
gaussian,384,b,1,Fan1,691176470.6,3.07,5590,1027328431,3.07,5440,0.47,32.1,0.04,50.55,0.24,0,0.26,6.46,6.46,21758823529,0.36,3.07,51.01,0.04,1.43,2.93,0.1,92.86,1,0.07,7.14,29.06,31.69,43.32,40.97,40.97,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.82,64,100,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,0
gaussian,384,m,2,Fan1,691176470.6,3.07,5590,1027328431,3.07,5440,0.47,32.1,0.04,50.55,0.24,0,0.26,6.46,6.46,21758823529,0.36,3.07,51.01,0.04,1.43,2.93,0.1,92.86,1,0.07,7.14,29.06,31.69,43.32,40.97,40.97,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,10.76,16.82,64,100,111,0x200060090600,0x200060120600,589824,1,9,1088,0,0,0
gaussian,384,a,0,Fan2,846153846.2,12.02,24688,1261081560,19.01,19552,19.01,19446.04,3.83,9.45,0.19,0.15,0.19,4.86,4.86,104146000000,19.01,12.02,86.89,3.25,52.19,1.51,0.05,94.73,1,0.05,5.27,14.48,15.94,28.86,28.74,28.74,941.12,301160,945.16,302452,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.68,8.88,32,50,111,0x200060000000,0x200060090000,589824,11,24,960,640,0,1
gaussian,384,b,1,Fan2,846153846.2,12.02,24688,1261081560,19.01,19552,19.01,19446.04,3.83,9.45,0.19,0.15,0.19,4.86,4.86,104146000000,19.01,12.02,86.89,3.25,52.19,1.51,0.05,94.73,1,0.05,5.27,14.48,15.94,28.86,28.74,28.74,941.12,301160,945.16,302452,16,9216,16,0,0,0,147456,3.6,32,128,32,64,5.68,8.88,32,50,111,0x200060090000,0x200060090600,1536,1,0,384,64,0,4
