kernel,InputData,MemLocation,h_areas,h_elements_surrounding_elements,h_normals,label,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1332,2.97,17.09731,2000,8.55e-03,8.00e-03,0.020928
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1333,3.89,17.15665,2000,8.58e-03,8.06e-03,0.021088
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1334,1.62,17.11475,2000,8.56e-03,7.94e-03,0.022208
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1335,4.00,17.64886,2000,8.82e-03,8.42e-03,0.021568
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,1340,3.38,17.84834,2000,8.92e-03,8.42e-03,0.021696
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1341,3.31,17.51778,2000,8.76e-03,8.22e-03,0.021248
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1342,2.33,17.19858,2000,8.60e-03,8.13e-03,0.021184
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1343,3.27,17.40376,2000,8.70e-03,8.03e-03,0.022240
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1344,1.29,17.10338,2000,8.55e-03,7.94e-03,0.021728
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1345,3.18,17.00070,2000,8.50e-03,7.87e-03,0.020800
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,none,1350,3.84,17.16709,2000,8.58e-03,7.90e-03,0.022688
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1351,3.87,17.52170,2000,8.76e-03,8.06e-03,0.022432
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1352,2.87,17.20525,2000,8.60e-03,8.16e-03,0.021728
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1353,3.88,17.13340,2000,8.57e-03,7.97e-03,0.020704
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1354,1.65,17.34674,2000,8.67e-03,8.10e-03,0.021792
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1355,3.95,17.46649,2000,8.73e-03,8.10e-03,0.021888
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,none,1400,7.32,34.53658,2000,0.017268,0.016703,0.642173
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,1401,7.29,34.59180,2000,0.017295,0.016672,0.625980
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1402,5.60,34.99724,2000,0.017498,0.016768,0.784123
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,1403,7.29,34.70124,2000,0.017350,0.016704,0.757628
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1404,3.13,33.87253,2000,0.016936,0.015744,0.620220
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,1405,7.18,34.45102,2000,0.017225,0.016672,0.606653
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,1410,7.26,34.50455,2000,0.017252,0.016767,0.537565
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1411,7.24,34.43936,2000,0.017219,0.016767,0.475869
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1412,5.69,34.83493,2000,0.017417,0.016800,0.679900
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1413,7.32,34.62523,2000,0.017312,0.016736,0.704092
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1414,3.12,33.64953,2000,0.016824,0.015712,0.709308
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1415,7.19,34.45254,2000,0.017226,0.016672,0.616316
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1420,7.16,34.90799,2000,0.017453,0.016704,0.775355
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1421,7.16,35.32615,2000,0.017663,0.016799,0.902043
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1422,5.39,34.94637,2000,0.017473,0.016896,0.563580
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1423,7.27,35.03010,2000,0.017515,0.016768,0.936955
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1424,2.92,33.37323,2000,0.016686,0.015712,0.500861
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1425,7.22,34.71269,2000,0.017356,0.016768,0.731580
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,1430,7.27,34.59067,2000,0.017295,0.016736,0.594268
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,1431,7.36,35.08897,2000,0.017544,0.016799,0.896282
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1432,5.67,35.08360,2000,0.017541,0.016959,0.518653
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1433,7.23,34.40260,2000,0.017201,0.016703,0.581276
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1434,3.13,33.92261,2000,0.016961,0.015808,0.794300
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1435,7.23,34.87935,2000,0.017439,0.016800,0.788571
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1440,6.18,34.79406,2000,0.017397,0.016736,0.660380
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1441,6.13,34.63097,2000,0.017315,0.016767,0.628797
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1442,4.67,35.41829,2000,0.017709,0.016863,0.909499
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1443,6.17,34.49436,2000,0.017247,0.016703,0.624733
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1444,2.50,33.87484,2000,0.016937,0.015744,0.759675
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1445,6.15,34.60924,2000,0.017304,0.016767,0.610044
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,1450,7.34,34.65461,2000,0.017327,0.016735,0.742331
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1451,7.20,35.24454,2000,0.017622,0.016768,0.646621
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1452,5.52,35.02997,2000,0.017514,0.016927,0.575389
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1453,7.32,34.80188,2000,0.017400,0.016736,0.683740
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1454,3.15,33.95020,2000,0.016975,0.015775,0.597628
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1455,7.26,34.43287,2000,0.017216,0.016767,0.533437
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,none,1500,3.99,17.67650,2000,8.84e-03,7.97e-03,0.535228
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetReadMostly,1501,3.98,17.52510,2000,8.76e-03,7.84e-03,0.547005
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationGPU,1502,3.29,18.62961,2000,9.31e-03,8.51e-03,0.537053
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetAccessedByGPU,1503,3.99,17.61891,2000,8.81e-03,8.06e-03,0.552189
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationGPU,1504,1.73,18.25871,2000,9.13e-03,8.29e-03,0.540541
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationCPU,1505,4.04,17.98035,2000,8.99e-03,8.26e-03,0.534461
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,none,1510,4.04,17.78540,2000,8.89e-03,8.06e-03,0.541821
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1511,4.05,17.72924,2000,8.86e-03,8.10e-03,0.548829
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1512,3.01,17.44685,2000,8.72e-03,7.97e-03,0.390174
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1513,3.97,17.57569,2000,8.79e-03,7.97e-03,0.556093
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1514,1.66,17.50910,2000,8.75e-03,8.03e-03,0.551965
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1515,3.97,17.65341,2000,8.83e-03,7.97e-03,0.525469
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,none,1520,3.91,17.57512,2000,8.79e-03,7.94e-03,0.522141
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1521,3.93,18.35193,2000,9.18e-03,8.29e-03,0.546525
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1522,2.86,18.53756,2000,9.27e-03,8.54e-03,0.547005
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1523,3.94,17.72079,2000,8.86e-03,8.10e-03,0.540061
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1524,1.60,17.81318,2000,8.91e-03,8.00e-03,0.548701
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1525,3.93,17.78559,2000,8.89e-03,8.19e-03,0.375422
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,none,1530,3.94,17.50731,2000,8.75e-03,7.84e-03,0.535677
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,1531,3.99,17.50895,2000,8.75e-03,7.87e-03,0.545085
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1532,3.04,18.03462,2000,9.02e-03,8.22e-03,0.551325
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1533,4.07,17.98748,2000,8.99e-03,8.22e-03,0.555517
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1534,1.72,18.17684,2000,9.09e-03,8.22e-03,0.553821
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1535,3.99,17.62159,2000,8.81e-03,8.06e-03,0.546877
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,none,1540,3.36,17.67285,2000,8.84e-03,8.06e-03,0.557181
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1541,3.30,17.50496,2000,8.75e-03,7.94e-03,0.544349
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1542,2.54,18.30284,2000,9.15e-03,8.26e-03,0.543549
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1543,3.28,17.49543,2000,8.75e-03,7.84e-03,0.543613
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1544,1.32,17.56104,2000,8.78e-03,7.97e-03,0.546397
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1545,3.27,17.55464,2000,8.78e-03,7.94e-03,0.548957
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,none,1550,3.98,17.64086,2000,8.82e-03,7.97e-03,0.530461
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1551,3.92,17.86349,2000,8.93e-03,7.94e-03,0.397566
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1552,3.07,17.09992,2000,8.55e-03,7.74e-03,0.522941
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1553,4.07,18.11756,2000,9.06e-03,8.29e-03,0.526589
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1554,1.66,17.49989,2000,8.75e-03,7.87e-03,0.533501
cuda_compute_step_factor,193K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1555,4.05,18.13941,2000,9.07e-03,8.32e-03,0.544733
cuda_initialize_variables,0.2M,Global,none,none,none,0000,0.51,2.764110,3,0.921370,0.853114,1.000858
cuda_initialize_variables,0.2M,Global,none,none,cudaMemAdviseSetReadMostly,0001,0.50,2.733774,3,0.911258,0.872474,0.955706
cuda_initialize_variables,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationGPU,0002,0.40,2.656783,3,0.885594,0.843514,0.913050
cuda_initialize_variables,0.2M,Global,none,none,cudaMemAdviseSetAccessedByGPU,0003,0.48,2.673327,3,0.891109,0.863547,0.923354
cuda_initialize_variables,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationGPU,0004,0.20,2.547183,3,0.849061,0.721916,0.987417
cuda_initialize_variables,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationCPU,0005,0.49,2.629903,3,0.876634,0.870491,0.885530
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,none,0010,0.48,2.588015,3,0.862671,0.762779,0.996697
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0011,0.47,2.536912,3,0.845637,0.774395,0.946010
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0012,0.37,2.490033,3,0.830011,0.739868,0.946842
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0013,0.48,2.600592,3,0.866864,0.767483,0.955739
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0014,0.21,2.686447,3,0.895482,0.827099,0.953818
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0015,0.49,2.670415,3,0.890138,0.815387,1.038073
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0020,0.48,2.709296,3,0.903098,0.844795,0.957403
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0021,0.46,2.553648,3,0.851216,0.764316,0.917242
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0022,0.40,2.971630,3,0.990543,0.870875,1.061626
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0023,0.47,2.599600,3,0.866533,0.738011,0.989050
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0024,0.21,2.790702,3,0.930234,0.919194,0.950618
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0025,0.48,2.676656,3,0.892218,0.812635,1.008634
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,none,0030,0.50,2.708624,3,0.902874,0.831227,0.975034
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0031,0.51,2.728111,3,0.909370,0.891258,0.935194
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0032,0.41,2.792111,3,0.930703,0.835259,1.016889
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0033,0.48,2.586737,3,0.862245,0.754172,1.043802
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0034,0.20,2.458193,3,0.819397,0.690236,0.916698
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0035,0.51,2.737167,3,0.912389,0.830939,1.007258
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0040,0.40,2.538705,3,0.846235,0.803772,0.930362
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0041,0.39,2.510289,3,0.836763,0.737243,0.936667
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0042,0.32,2.627408,3,0.875802,0.827291,0.960314
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0043,0.40,2.549585,3,0.849861,0.764443,0.922587
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0044,0.16,2.586928,3,0.862309,0.826203,0.917018
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0045,0.46,2.956462,3,0.985487,0.941050,1.012858
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,none,0050,0.48,2.623601,3,0.874533,0.779100,0.959835
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0051,0.43,2.375506,3,0.791835,0.692412,0.930202
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0052,0.43,2.946830,3,0.982276,0.935674,1.069625
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0053,0.47,2.532337,3,0.844112,0.711868,0.921467
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0054,0.20,2.565552,3,0.855184,0.794299,0.949210
cuda_initialize_variables,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0055,0.48,2.722448,3,0.907482,0.872283,0.965882
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,none,0100,0.51,2.757679,3,0.919226,0.811547,1.001850
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetReadMostly,0101,0.45,2.436114,3,0.812038,0.695708,0.906427
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0102,0.41,2.798512,3,0.932837,0.869563,1.018010
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetAccessedByGPU,0103,0.48,2.649168,3,0.883056,0.869979,0.904506
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0104,0.22,2.791055,3,0.930351,0.868602,1.020730
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationCPU,0105,0.46,2.492530,3,0.830843,0.766363,0.899515
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,none,0110,0.50,2.714672,3,0.904890,0.832379,0.970330
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0111,0.45,2.434802,3,0.811600,0.747452,0.866331
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0112,0.40,2.774671,3,0.924890,0.847579,0.968602
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0113,0.47,2.531090,3,0.843696,0.783772,0.924379
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0114,0.20,2.566609,3,0.855536,0.766460,0.926330
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0115,0.49,2.692688,3,0.897562,0.833403,1.003130
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0120,0.52,2.866895,3,0.955631,0.833659,1.034937
cuda_initialize_variables,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0121,0.47,2.617873,3,0.872624,0.728220,0.963386
