Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
gaussian,240,a,0,Fan2,780612244.9,12.6,10958,1163956207.48,15.4,9408,15.4,7804.95,3.31,9.61,0.18,0.13,0.19,4.64,4.64,100734693877.55,15.4,12.6,91.74,2.87,55.19,1.55,0.05,95.03,1,0.05,4.97,14.35,15.84,31.65,31.26,31.26,357.72,114470,362.16,115890,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.91,9.24,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,780612244.9,12.6,10958,1163956207.48,15.4,9408,15.4,7804.95,3.31,9.61,0.18,0.13,0.19,4.64,4.64,100734693877.55,15.4,12.6,91.74,2.87,55.19,1.55,0.05,95.03,1,0.05,4.97,14.35,15.84,31.65,31.26,31.26,357.72,114470,362.16,115890,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.91,9.24,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,780612244.9,12.6,10958,1163956207.48,15.4,9408,15.4,7804.95,3.31,9.61,0.18,0.13,0.19,4.64,4.64,100734693877.55,15.4,12.6,91.74,2.87,55.19,1.55,0.05,95.03,1,0.05,4.97,14.35,15.84,31.65,31.26,31.26,357.72,114470,362.16,115890,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.91,9.24,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,683035714.29,3.03,3672,1024042038.69,3.03,3584,0.44,26.98,0.04,40.13,0.22,0.0,0.24,5.98,5.98,21223214285.71,0.33,3.03,51.99,0.04,1.46,2.55,0.08,93.84,1,0.06,6.16,27.71,30.25,44.58,41.47,41.47,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.94,15.53,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,683035714.29,3.03,3672,1024042038.69,3.03,3584,0.44,26.98,0.04,40.13,0.22,0.0,0.24,5.98,5.98,21223214285.71,0.33,3.03,51.99,0.04,1.46,2.55,0.08,93.84,1,0.06,6.16,27.71,30.25,44.58,41.47,41.47,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.94,15.53,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,683035714.29,3.03,3672,1024042038.69,3.03,3584,0.44,26.98,0.04,40.13,0.22,0.0,0.24,5.98,5.98,21223214285.71,0.33,3.03,51.99,0.04,1.46,2.55,0.08,93.84,1,0.06,6.16,27.71,30.25,44.58,41.47,41.47,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.94,15.53,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,787671232.88,12.52,10976,1173230593.61,14.78,9344,14.78,8247.88,3.27,7.44,0.17,0.13,0.17,4.35,4.35,100958904109.59,14.78,12.52,91.81,2.84,53.97,1.46,0.05,95.01,1,0.05,4.99,14.4,15.89,29.6,29.27,29.27,354.77,113526,358.82,114822,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.54,8.65,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,787671232.88,12.52,10976,1173230593.61,14.78,9344,14.78,8247.88,3.27,7.44,0.17,0.13,0.17,4.35,4.35,100958904109.59,14.78,12.52,91.81,2.84,53.97,1.46,0.05,95.01,1,0.05,4.99,14.4,15.89,29.6,29.27,29.27,354.77,113526,358.82,114822,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.54,8.65,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,787671232.88,12.52,10976,1173230593.61,14.78,9344,14.78,8247.88,3.27,7.44,0.17,0.13,0.17,4.35,4.35,100958904109.59,14.78,12.52,91.81,2.84,53.97,1.46,0.05,95.01,1,0.05,4.99,14.4,15.89,29.6,29.27,29.27,354.77,113526,358.82,114822,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.54,8.65,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,668103448.28,2.98,3697,995689655.17,2.98,3712,0.44,26.7,0.04,40.4,0.22,0.0,0.24,6.04,6.04,20405172413.79,0.33,2.98,52.0,0.04,1.47,2.48,0.07,94.03,1,0.06,5.97,27.64,30.17,44.57,41.46,41.46,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.81,15.32,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,668103448.28,2.98,3697,995689655.17,2.98,3712,0.44,26.7,0.04,40.4,0.22,0.0,0.24,6.04,6.04,20405172413.79,0.33,2.98,52.0,0.04,1.47,2.48,0.07,94.03,1,0.06,5.97,27.64,30.17,44.57,41.46,41.46,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.81,15.32,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,668103448.28,2.98,3697,995689655.17,2.98,3712,0.44,26.7,0.04,40.4,0.22,0.0,0.24,6.04,6.04,20405172413.79,0.33,2.98,52.0,0.04,1.47,2.48,0.07,94.03,1,0.06,5.97,27.64,30.17,44.57,41.46,41.46,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.81,15.32,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,798706896.55,12.53,11070,1191612787.36,16.45,9280,16.45,8083.15,3.25,9.13,0.18,0.13,0.18,4.44,4.44,102496551724.14,16.45,12.53,93.77,2.81,53.05,1.45,0.05,94.98,1,0.05,5.02,14.32,15.81,29.24,28.91,28.91,354.77,113526,358.83,114825,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.31,8.3,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,798706896.55,12.53,11070,1191612787.36,16.45,9280,16.45,8083.15,3.25,9.13,0.18,0.13,0.18,4.44,4.44,102496551724.14,16.45,12.53,93.77,2.81,53.05,1.45,0.05,94.98,1,0.05,5.02,14.32,15.81,29.24,28.91,28.91,354.77,113526,358.83,114825,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.31,8.3,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,798706896.55,12.53,11070,1191612787.36,16.45,9280,16.45,8083.15,3.25,9.13,0.18,0.13,0.18,4.44,4.44,102496551724.14,16.45,12.53,93.77,2.81,53.05,1.45,0.05,94.98,1,0.05,5.02,14.32,15.81,29.24,28.91,28.91,354.77,113526,358.83,114825,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.31,8.3,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,679824561.4,2.95,3713,1017224049.71,2.95,3648,0.43,28.04,0.04,38.34,0.21,0.0,0.23,5.8,5.8,20570175438.6,0.32,2.95,52.01,0.04,1.48,2.5,0.08,93.83,1,0.06,6.17,27.56,30.08,43.95,40.57,40.57,1.5,480,1.62,520,512,1,17,0,0,0,512,0.0,32,5,32,4,9.73,15.2,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,679824561.4,2.95,3713,1017224049.71,2.95,3648,0.43,28.04,0.04,38.34,0.21,0.0,0.23,5.8,5.8,20570175438.6,0.32,2.95,52.01,0.04,1.48,2.5,0.08,93.83,1,0.06,6.17,27.56,30.08,43.95,40.57,40.57,1.5,480,1.62,520,512,1,17,0,0,0,512,0.0,32,5,32,4,9.73,15.2,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,679824561.4,2.95,3713,1017224049.71,2.95,3648,0.43,28.04,0.04,38.34,0.21,0.0,0.23,5.8,5.8,20570175438.6,0.32,2.95,52.01,0.04,1.48,2.5,0.08,93.83,1,0.06,6.17,27.56,30.08,43.95,40.57,40.57,1.5,480,1.62,520,512,1,17,0,0,0,512,0.0,32,5,32,4,9.73,15.2,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,784982935.15,12.38,10985,1168888651.88,13.09,9376,13.09,7963.38,3.27,9.2,0.18,0.13,0.18,4.51,4.51,99508532423.21,13.09,12.38,93.72,2.84,53.38,1.72,0.05,94.89,1,0.05,5.11,14.25,15.73,34.13,33.74,33.74,354.77,113526,358.84,114828,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.33,8.33,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,784982935.15,12.38,10985,1168888651.88,13.09,9376,13.09,7963.38,3.27,9.2,0.18,0.13,0.18,4.51,4.51,99508532423.21,13.09,12.38,93.72,2.84,53.38,1.72,0.05,94.89,1,0.05,5.11,14.25,15.73,34.13,33.74,33.74,354.77,113526,358.84,114828,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.33,8.33,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,784982935.15,12.38,10985,1168888651.88,13.09,9376,13.09,7963.38,3.27,9.2,0.18,0.13,0.18,4.51,4.51,99508532423.21,13.09,12.38,93.72,2.84,53.38,1.72,0.05,94.89,1,0.05,5.11,14.25,15.73,34.13,33.74,33.74,354.77,113526,358.84,114828,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.33,8.33,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,697368421.05,2.89,3796,1040067616.96,2.89,3648,0.42,26.89,0.04,39.84,0.22,0.0,0.24,6.0,6.0,20657894736.84,0.32,2.89,52.02,0.04,1.48,2.58,0.08,93.67,1,0.06,6.33,27.48,30.0,43.86,40.8,40.8,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.88,15.43,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,697368421.05,2.89,3796,1040067616.96,2.89,3648,0.42,26.89,0.04,39.84,0.22,0.0,0.24,6.0,6.0,20657894736.84,0.32,2.89,52.02,0.04,1.48,2.58,0.08,93.67,1,0.06,6.33,27.48,30.0,43.86,40.8,40.8,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.88,15.43,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,697368421.05,2.89,3796,1040067616.96,2.89,3648,0.42,26.89,0.04,39.84,0.22,0.0,0.24,6.0,6.0,20657894736.84,0.32,2.89,52.02,0.04,1.48,2.58,0.08,93.67,1,0.06,6.33,27.48,30.0,43.86,40.8,40.8,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.88,15.43,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,799307958.48,12.4,11011,1188617358.71,16.24,9248,16.24,8049.68,3.23,9.13,0.17,0.13,0.18,4.41,4.41,101480968858.13,16.24,12.4,94.44,2.8,54.55,1.47,0.05,95.06,1,0.05,4.94,14.35,15.84,30.1,29.76,29.76,350.66,112212,354.72,113511,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.29,8.26,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,799307958.48,12.4,11011,1188617358.71,16.24,9248,16.24,8049.68,3.23,9.13,0.17,0.13,0.18,4.41,4.41,101480968858.13,16.24,12.4,94.44,2.8,54.55,1.47,0.05,95.06,1,0.05,4.94,14.35,15.84,30.1,29.76,29.76,350.66,112212,354.72,113511,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.29,8.26,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,799307958.48,12.4,11011,1188617358.71,16.24,9248,16.24,8049.68,3.23,9.13,0.17,0.13,0.18,4.41,4.41,101480968858.13,16.24,12.4,94.44,2.8,54.55,1.47,0.05,95.06,1,0.05,4.94,14.35,15.84,30.1,29.76,29.76,350.66,112212,354.72,113511,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.29,8.26,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,688596491.23,2.9,3748,1027229532.16,2.9,3648,0.43,26.76,0.04,39.89,0.22,0.0,0.24,6.03,6.03,20429824561.4,0.32,2.9,52.02,0.04,1.49,2.6,0.08,93.7,1,0.06,6.3,27.41,29.92,44.39,41.29,41.29,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.84,15.37,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,688596491.23,2.9,3748,1027229532.16,2.9,3648,0.43,26.76,0.04,39.89,0.22,0.0,0.24,6.03,6.03,20429824561.4,0.32,2.9,52.02,0.04,1.49,2.6,0.08,93.7,1,0.06,6.3,27.41,29.92,44.39,41.29,41.29,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.84,15.37,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,688596491.23,2.9,3748,1027229532.16,2.9,3648,0.43,26.76,0.04,39.89,0.22,0.0,0.24,6.03,6.03,20429824561.4,0.32,2.9,52.02,0.04,1.49,2.6,0.08,93.7,1,0.06,6.3,27.41,29.92,44.39,41.29,41.29,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.84,15.37,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,787969283.28,12.4,11021,1173581484.64,14.12,9376,14.12,7957.0,3.2,7.79,0.17,0.13,0.18,4.42,4.42,100027303754.27,14.12,12.4,92.03,2.77,51.59,1.45,0.05,94.96,1,0.05,5.04,14.39,15.89,29.16,28.83,28.83,347.76,111284,351.81,112580,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.09,7.95,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,787969283.28,12.4,11021,1173581484.64,14.12,9376,14.12,7957.0,3.2,7.79,0.17,0.13,0.18,4.42,4.42,100027303754.27,14.12,12.4,92.03,2.77,51.59,1.45,0.05,94.96,1,0.05,5.04,14.39,15.89,29.16,28.83,28.83,347.76,111284,351.81,112580,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.09,7.95,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,787969283.28,12.4,11021,1173581484.64,14.12,9376,14.12,7957.0,3.2,7.79,0.17,0.13,0.18,4.42,4.42,100027303754.27,14.12,12.4,92.03,2.77,51.59,1.45,0.05,94.96,1,0.05,5.04,14.39,15.89,29.16,28.83,28.83,347.76,111284,351.81,112580,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.09,7.95,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,656521739.13,3.0,3605,979211956.52,3.0,3680,0.44,26.86,0.04,39.6,0.22,0.0,0.24,6.0,6.0,20200000000.0,0.33,3.0,52.03,0.04,1.5,2.57,0.08,93.46,1,0.07,6.54,27.33,29.83,42.22,39.27,39.27,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.87,15.43,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,656521739.13,3.0,3605,979211956.52,3.0,3680,0.44,26.86,0.04,39.6,0.22,0.0,0.24,6.0,6.0,20200000000.0,0.33,3.0,52.03,0.04,1.5,2.57,0.08,93.46,1,0.07,6.54,27.33,29.83,42.22,39.27,39.27,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.87,15.43,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,656521739.13,3.0,3605,979211956.52,3.0,3680,0.44,26.86,0.04,39.6,0.22,0.0,0.24,6.0,6.0,20200000000.0,0.33,3.0,52.03,0.04,1.5,2.57,0.08,93.46,1,0.07,6.54,27.33,29.83,42.22,39.27,39.27,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.87,15.43,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,793814432.99,12.6,11017,1181253579.61,15.45,9312,15.45,7977.99,3.2,8.94,0.17,0.13,0.18,4.41,4.41,102446735395.19,15.45,12.6,92.53,2.77,54.89,1.54,0.05,94.98,1,0.05,5.02,14.32,15.81,31.04,30.68,30.68,347.76,111284,351.82,112582,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.43,8.48,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,793814432.99,12.6,11017,1181253579.61,15.45,9312,15.45,7977.99,3.2,8.94,0.17,0.13,0.18,4.41,4.41,102446735395.19,15.45,12.6,92.53,2.77,54.89,1.54,0.05,94.98,1,0.05,5.02,14.32,15.81,31.04,30.68,30.68,347.76,111284,351.82,112582,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.43,8.48,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,793814432.99,12.6,11017,1181253579.61,15.45,9312,15.45,7977.99,3.2,8.94,0.17,0.13,0.18,4.41,4.41,102446735395.19,15.45,12.6,92.53,2.77,54.89,1.54,0.05,94.98,1,0.05,5.02,14.32,15.81,31.04,30.68,30.68,347.76,111284,351.82,112582,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.43,8.48,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,690265486.73,2.9,3740,1033877212.39,2.9,3616,0.43,27.0,0.04,39.26,0.22,0.0,0.24,5.97,5.97,20504424778.76,0.32,2.9,52.04,0.04,1.5,2.54,0.08,93.71,1,0.06,6.29,27.25,29.75,43.46,40.43,40.43,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.85,15.38,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,690265486.73,2.9,3740,1033877212.39,2.9,3616,0.43,27.0,0.04,39.26,0.22,0.0,0.24,5.97,5.97,20504424778.76,0.32,2.9,52.04,0.04,1.5,2.54,0.08,93.71,1,0.06,6.29,27.25,29.75,43.46,40.43,40.43,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.85,15.38,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,690265486.73,2.9,3740,1033877212.39,2.9,3616,0.43,27.0,0.04,39.26,0.22,0.0,0.24,5.97,5.97,20504424778.76,0.32,2.9,52.04,0.04,1.5,2.54,0.08,93.71,1,0.06,6.29,27.25,29.75,43.46,40.43,40.43,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.85,15.38,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan2,782534246.58,12.55,10902,1164579765.98,13.18,9344,13.18,7900.71,3.23,8.98,0.18,0.13,0.18,4.45,4.45,100547945205.48,13.18,12.55,93.82,2.8,54.05,1.4,0.05,95.05,1,0.05,4.95,14.25,15.73,28.67,28.34,28.34,347.76,111284,351.82,112581,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.35,8.36,32,50,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan2,782534246.58,12.55,10902,1164579765.98,13.18,9344,13.18,7900.71,3.23,8.98,0.18,0.13,0.18,4.45,4.45,100547945205.48,13.18,12.55,93.82,2.8,54.05,1.4,0.05,95.05,1,0.05,4.95,14.25,15.73,28.67,28.34,28.34,347.76,111284,351.82,112581,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.35,8.36,32,50,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan2,782534246.58,12.55,10902,1164579765.98,13.18,9344,13.18,7900.71,3.23,8.98,0.18,0.13,0.18,4.45,4.45,100547945205.48,13.18,12.55,93.82,2.8,54.05,1.4,0.05,95.05,1,0.05,4.95,14.25,15.73,28.67,28.34,28.34,347.76,111284,351.82,112581,16,3600,16,0,0,0,57600,1.41,32,128,32,64,5.35,8.36,32,50,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,240,a,0,Fan1,687500000.0,2.93,3693,1030087425.6,2.93,3584,0.43,27.76,0.04,38.05,0.22,0.0,0.23,5.81,5.81,20633928571.43,0.32,2.93,52.05,0.04,1.51,2.68,0.08,93.43,1,0.07,6.57,27.18,29.67,43.76,40.71,40.71,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.79,15.3,64,100,111,0x7f7b76000000,0x7f7b76038400,230400,6,7,256.0,228.0,0.0
gaussian,240,b,1,Fan1,687500000.0,2.93,3693,1030087425.6,2.93,3584,0.43,27.76,0.04,38.05,0.22,0.0,0.23,5.81,5.81,20633928571.43,0.32,2.93,52.05,0.04,1.51,2.68,0.08,93.43,1,0.07,6.57,27.18,29.67,43.76,40.71,40.71,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.79,15.3,64,100,111,0x7f7b76038400,0x7f7b760387c0,960,0,0,0.0,0.0,0.0
gaussian,240,m,2,Fan1,687500000.0,2.93,3693,1030087425.6,2.93,3584,0.43,27.76,0.04,38.05,0.22,0.0,0.23,5.81,5.81,20633928571.43,0.32,2.93,52.05,0.04,1.51,2.68,0.08,93.43,1,0.07,6.57,27.18,29.67,43.76,40.71,40.71,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.79,15.3,64,100,111,0x7f7b76038800,0x7f7b76070c00,230400,1,1,256.0,28.0,0.0
gaussian,256,a,0,Fan2,794952681.39,13.72,12013,1181946635.12,13.72,10144,13.48,9105.24,3.47,9.82,0.18,0.14,0.18,4.57,4.57,111687697160.88,13.48,13.72,91.08,3.02,49.92,1.36,0.05,94.95,1,0.05,5.05,14.34,15.83,27.25,26.98,26.98,411.6,131712,415.66,133011,16,4096,16,0,0,0,65536,1.6,32,128,32,64,5.07,7.93,32,50,111,0x7f5bee000000,0x7f5bee040000,262144,8,10,268.0,260.0,0.0
gaussian,256,b,1,Fan2,794952681.39,13.72,12013,1181946635.12,13.72,10144,13.48,9105.24,3.47,9.82,0.18,0.14,0.18,4.57,4.57,111687697160.88,13.48,13.72,91.08,3.02,49.92,1.36,0.05,94.95,1,0.05,5.05,14.34,15.83,27.25,26.98,26.98,411.6,131712,415.66,133011,16,4096,16,0,0,0,65536,1.6,32,128,32,64,5.07,7.93,32,50,111,0x7f5bee040000,0x7f5bee040400,1024,2,2,12.0,4.0,0.0
gaussian,256,m,2,Fan2,794952681.39,13.72,12013,1181946635.12,13.72,10144,13.48,9105.24,3.47,9.82,0.18,0.14,0.18,4.57,4.57,111687697160.88,13.48,13.72,91.08,3.02,49.92,1.36,0.05,94.95,1,0.05,5.05,14.34,15.83,27.25,26.98,26.98,411.6,131712,415.66,133011,16,4096,16,0,0,0,65536,1.6,32,128,32,64,5.07,7.93,32,50,111,0x7f5bee040400,0x7f5bee080400,262144,1,1,248.0,60.0,0.0
gaussian,256,a,0,Fan1,669421487.6,3.11,3880,1001936983.47,3.11,3872,0.44,30.26,0.04,38.0,0.2,0.0,0.21,5.33,5.33,21297520661.16,0.33,3.11,51.86,0.03,1.36,2.36,0.07,94.21,1,0.06,5.79,29.1,31.75,43.79,40.73,40.73,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.21,14.38,64,100,111,0x7f5bee000000,0x7f5bee040000,262144,8,10,268.0,260.0,0.0
gaussian,256,b,1,Fan1,669421487.6,3.11,3880,1001936983.47,3.11,3872,0.44,30.26,0.04,38.0,0.2,0.0,0.21,5.33,5.33,21297520661.16,0.33,3.11,51.86,0.03,1.36,2.36,0.07,94.21,1,0.06,5.79,29.1,31.75,43.79,40.73,40.73,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.21,14.38,64,100,111,0x7f5bee040000,0x7f5bee040400,1024,2,2,12.0,4.0,0.0
gaussian,256,m,2,Fan1,669421487.6,3.11,3880,1001936983.47,3.11,3872,0.44,30.26,0.04,38.0,0.2,0.0,0.21,5.33,5.33,21297520661.16,0.33,3.11,51.86,0.03,1.36,2.36,0.07,94.21,1,0.06,5.79,29.1,31.75,43.79,40.73,40.73,1.5,480,1.61,516,512,1,17,0,0,0,512,0.0,32,5,32,4,9.21,14.38,64,100,111,0x7f5bee040400,0x7f5bee080400,262144,1,1,248.0,60.0,0.0
gaussian,256,a,0,Fan2,781931464.17,13.69,11968,1164200415.37,14.99,10272,14.99,9200.86,3.48,9.69,0.18,0.14,0.18,4.52,4.52,109641744548.29,14.99,13.69,90.16,3.02,49.95,1.37,0.05,94.92,1,0.05,5.08,14.27,15.75,27.24,26.97,26.97,411.6,131712,415.66,133010,16,4096,16,0,0,0,65536,1.6,32,128,32,64,5.1,7.97,32,50,111,0x7f5bee000000,0x7f5bee040000,262144,8,10,268.0,260.0,0.0
