kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,193K,1,1,2,112,65.50,315.4920,6000,0.052582,0.050079,2.907303
cuda_compute_flux,missile0.2M,1,1,2,112,66.68,406.3129,6000,0.067718,0.058687,4.928373
cuda_compute_flux,097K,1,1,3,113,77.68,307.2592,6000,0.051209,0.049216,0.456892
cuda_compute_flux,193K,1,1,3,113,72.30,438.4028,6000,0.073067,0.069919,1.220438
cuda_compute_flux,missile0.2M,1,1,3,113,73.04,547.7018,6000,0.091283,0.085503,1.273204
cuda_compute_flux,097K,1,1,4,114,68.68,195.0237,6000,0.032503,0.030656,1.208502
cuda_compute_flux,193K,1,1,4,114,65.27,315.5577,6000,0.052592,0.050016,3.399427
cuda_compute_flux,missile0.2M,1,1,4,114,66.39,406.0076,6000,0.067667,0.058400,3.587297
cuda_compute_flux,097K,1,1,5,115,84.81,483.3436,6000,0.080557,0.078367,1.389844
cuda_compute_flux,193K,1,1,5,115,84.21,898.9473,6000,0.149824,0.147839,2.076462
cuda_compute_flux,missile0.2M,1,1,5,115,83.72,1.09e+03,6000,0.181358,0.177214,3.463009
cuda_compute_flux,097K,1,1,6,116,68.61,194.1260,6000,0.032354,0.030336,1.826161
cuda_compute_flux,193K,1,1,6,116,65.59,316.3874,6000,0.052731,0.050208,3.476226
cuda_compute_flux,missile0.2M,1,1,6,116,66.73,405.9725,6000,0.067662,0.058592,3.890174
cuda_compute_flux,097K,1,2,0,120,67.89,192.1578,6000,0.032026,0.030272,0.577851
cuda_compute_flux,193K,1,2,0,120,64.84,312.7817,6000,0.052130,0.050111,1.025719
cuda_compute_flux,missile0.2M,1,2,0,120,66.31,403.0446,6000,0.067174,0.058559,1.000823
cuda_compute_flux,097K,1,2,1,121,68.52,193.9344,6000,0.032322,0.030464,1.710962
cuda_compute_flux,193K,1,2,1,121,66.34,327.9387,6000,0.054656,0.049695,3.136741
cuda_compute_flux,missile0.2M,1,2,1,121,66.43,404.3392,6000,0.067389,0.058368,3.365058
cuda_compute_flux,097K,1,2,2,122,68.65,193.4180,6000,0.032236,0.030240,1.627602
cuda_compute_flux,193K,1,2,2,122,64.45,306.4388,6000,0.051073,0.048448,3.181348
cuda_compute_flux,missile0.2M,1,2,2,122,66.51,406.0227,6000,0.067670,0.057823,3.603105
cuda_compute_flux,097K,1,2,3,123,78.42,321.2463,6000,0.053541,0.051232,0.664794
cuda_compute_flux,193K,1,2,3,123,72.17,435.3379,6000,0.072556,0.070335,1.620274
cuda_compute_flux,missile0.2M,1,2,3,123,72.75,543.6887,6000,0.090614,0.081695,1.332564
cuda_compute_flux,097K,1,2,4,124,68.64,193.6702,6000,0.032278,0.030335,1.150582
cuda_compute_flux,193K,1,2,4,124,64.64,310.0059,6000,0.051667,0.049248,2.643113
cuda_compute_flux,missile0.2M,1,2,4,124,66.39,404.5242,6000,0.067420,0.057920,3.796991
cuda_compute_flux,097K,1,2,5,125,84.63,482.2256,6000,0.080370,0.077599,1.787185
cuda_compute_flux,193K,1,2,5,125,84.40,898.7035,6000,0.149783,0.147679,2.470698
cuda_compute_flux,missile0.2M,1,2,5,125,83.79,1.09e+03,6000,0.181395,0.178046,3.424610
cuda_compute_flux,097K,1,2,6,126,68.70,193.9626,6000,0.032327,0.030400,2.053583
cuda_compute_flux,193K,1,2,6,126,64.51,307.0771,6000,0.051179,0.048704,3.105925
cuda_compute_flux,missile0.2M,1,2,6,126,66.53,404.2701,6000,0.067378,0.058208,3.777311
cuda_compute_flux,097K,1,3,0,130,67.86,196.0332,6000,0.032672,0.031040,0.035679
cuda_compute_flux,193K,1,3,0,130,65.02,313.1729,6000,0.052195,0.049727,0.388124
cuda_compute_flux,missile0.2M,1,3,0,130,67.21,413.1417,6000,0.068856,0.059616,0.349437
cuda_compute_flux,097K,1,3,1,131,68.41,200.9358,6000,0.033489,0.031391,1.323317
cuda_compute_flux,193K,1,3,1,131,66.06,325.7816,6000,0.054296,0.051456,2.687945
cuda_compute_flux,missile0.2M,1,3,1,131,67.68,419.1216,6000,0.069853,0.059904,2.691944
cuda_compute_flux,097K,1,3,2,132,68.62,201.2572,6000,0.033542,0.031488,1.326869
cuda_compute_flux,193K,1,3,2,132,66.33,329.9355,6000,0.054989,0.052160,2.448523
cuda_compute_flux,missile0.2M,1,3,2,132,67.35,413.5474,6000,0.068924,0.059072,2.918855
cuda_compute_flux,097K,1,3,3,133,80.73,372.3836,6000,0.062063,0.059391,0.360477
cuda_compute_flux,193K,1,3,3,133,72.91,453.7560,6000,0.075626,0.071136,0.618490
cuda_compute_flux,missile0.2M,1,3,3,133,75.72,621.0337,6000,0.103505,0.095775,0.653563
cuda_compute_flux,097K,1,3,4,134,68.86,202.9072,6000,0.033817,0.031871,1.281173
cuda_compute_flux,193K,1,3,4,134,66.03,326.2993,6000,0.054383,0.051104,1.816977
cuda_compute_flux,missile0.2M,1,3,4,134,67.13,419.0929,6000,0.069848,0.060192,3.006822
cuda_compute_flux,097K,1,3,5,135,86.54,560.4494,6000,0.093408,0.091167,1.325013
cuda_compute_flux,193K,1,3,5,135,85.32,986.5666,6000,0.164427,0.161182,1.968558
cuda_compute_flux,missile0.2M,1,3,5,135,84.61,1.16e+03,6000,0.193890,0.190174,3.619041
cuda_compute_flux,097K,1,3,6,136,68.81,202.7441,6000,0.033790,0.031807,1.425972
cuda_compute_flux,193K,1,3,6,136,66.15,327.5868,6000,0.054597,0.051680,3.044326
cuda_compute_flux,missile0.2M,1,3,6,136,67.57,418.5854,6000,0.069764,0.059904,3.323651
cuda_compute_flux,097K,1,4,0,140,67.88,192.0036,6000,0.032000,0.030463,0.407421
cuda_compute_flux,193K,1,4,0,140,65.40,314.3649,6000,0.052394,0.050336,0.698298
cuda_compute_flux,missile0.2M,1,4,0,140,66.75,417.2216,6000,0.069536,0.064127,0.969943
cuda_compute_flux,097K,1,4,1,141,68.57,193.1889,6000,0.032198,0.030272,1.263670
cuda_compute_flux,193K,1,4,1,141,65.33,313.7854,6000,0.052297,0.050047,3.072965
cuda_compute_flux,missile0.2M,1,4,1,141,66.75,407.9218,6000,0.067986,0.058463,3.586049
cuda_compute_flux,097K,1,4,2,142,68.59,192.4369,6000,0.032072,0.030080,1.349621
cuda_compute_flux,193K,1,4,2,142,64.74,310.7314,6000,0.051788,0.049375,2.972710
cuda_compute_flux,missile0.2M,1,4,2,142,66.54,406.3836,6000,0.067730,0.058175,3.342371
cuda_compute_flux,097K,1,4,3,143,78.30,318.4220,6000,0.053070,0.051103,0.676090
cuda_compute_flux,193K,1,4,3,143,71.14,409.3008,6000,0.068216,0.065888,0.737594
cuda_compute_flux,missile0.2M,1,4,3,143,73.37,555.5003,6000,0.092583,0.084255,0.935224
cuda_compute_flux,097K,1,4,4,144,68.60,193.4341,6000,0.032239,0.030272,1.521299
cuda_compute_flux,193K,1,4,4,144,64.62,307.8754,6000,0.051312,0.048992,3.293763
cuda_compute_flux,missile0.2M,1,4,4,144,66.41,405.1977,6000,0.067532,0.058560,3.879614
cuda_compute_flux,097K,1,4,5,145,84.62,482.6905,6000,0.080448,0.078176,1.752401
cuda_compute_flux,193K,1,4,5,145,84.31,901.0475,6000,0.150174,0.147743,1.802640
cuda_compute_flux,missile0.2M,1,4,5,145,83.87,1.09e+03,6000,0.181163,0.176799,3.577504
cuda_compute_flux,097K,1,4,6,146,68.77,193.8885,6000,0.032314,0.030208,1.925648
cuda_compute_flux,193K,1,4,6,146,64.68,309.8284,6000,0.051638,0.049216,3.345283
cuda_compute_flux,missile0.2M,1,4,6,146,66.50,406.1496,6000,0.067691,0.058399,3.681408
cuda_compute_flux,097K,1,5,0,150,72.22,239.4061,6000,0.039901,0.038048,0.733498
cuda_compute_flux,193K,1,5,0,150,69.04,379.6375,6000,0.063272,0.060896,0.820953
cuda_compute_flux,missile0.2M,1,5,0,150,69.88,477.9503,6000,0.079658,0.073055,1.000664
cuda_compute_flux,097K,1,5,1,151,72.02,238.9659,6000,0.039827,0.037408,1.727217
cuda_compute_flux,193K,1,5,1,151,69.38,379.0315,6000,0.063171,0.060704,2.905511
cuda_compute_flux,missile0.2M,1,5,1,151,69.90,480.0421,6000,0.080007,0.072992,3.439777
cuda_compute_flux,097K,1,5,2,152,72.40,239.5113,6000,0.039918,0.038047,1.759569
cuda_compute_flux,193K,1,5,2,152,69.36,380.9552,6000,0.063492,0.061055,3.083557
cuda_compute_flux,missile0.2M,1,5,2,152,70.19,495.9742,6000,0.082662,0.076159,3.775391
cuda_compute_flux,097K,1,5,3,153,81.64,414.0513,6000,0.069008,0.066528,1.087639
cuda_compute_flux,193K,1,5,3,153,76.70,558.5790,6000,0.093096,0.090783,1.038007
cuda_compute_flux,missile0.2M,1,5,3,153,76.33,669.5846,6000,0.111597,0.105791,1.327253
cuda_compute_flux,097K,1,5,4,154,72.11,237.8568,6000,0.039642,0.037344,1.817969
cuda_compute_flux,193K,1,5,4,154,69.35,381.3222,6000,0.063553,0.060735,2.496715
cuda_compute_flux,missile0.2M,1,5,4,154,69.94,481.4874,6000,0.080247,0.072703,3.151653
cuda_compute_flux,097K,1,5,5,155,88.23,615.6910,6000,0.102615,0.100831,1.720050
cuda_compute_flux,193K,1,5,5,155,87.69,1.18e+03,6000,0.196052,0.193695,2.305644
cuda_compute_flux,missile0.2M,1,5,5,155,87.22,1.42e+03,6000,0.236200,0.232478,3.517281
cuda_compute_flux,097K,1,5,6,156,72.13,239.6232,6000,0.039937,0.037663,1.941328
cuda_compute_flux,193K,1,5,6,156,69.33,381.0250,6000,0.063504,0.060671,3.469538
cuda_compute_flux,missile0.2M,1,5,6,156,69.93,481.4141,6000,0.080235,0.071904,3.794495
cuda_compute_flux,097K,1,6,0,160,68.58,196.0245,6000,0.032670,0.030911,0.645147
cuda_compute_flux,193K,1,6,0,160,65.68,323.4457,6000,0.053907,0.050304,1.138742
cuda_compute_flux,missile0.2M,1,6,0,160,66.44,403.1334,6000,0.067188,0.058176,1.255125
cuda_compute_flux,097K,1,6,1,161,68.63,194.0697,6000,0.032344,0.030336,1.849617
cuda_compute_flux,193K,1,6,1,161,64.53,307.4352,6000,0.051239,0.048640,3.390371
cuda_compute_flux,missile0.2M,1,6,1,161,66.53,405.7491,6000,0.067624,0.057952,4.685880
