Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
gaussian,288,m,2,Fan2,824390243.9,12.78,16143,1228747459,13.56,13120,13.56,11460.05,3.35,9.45,0.19,0.13,0.19,4.72,4.72,1.07868E+11,13.56,12.78,92,2.84,58.16,1.53,0.05,94.63,1,0.05,5.37,14.41,15.85,28.78,28.57,28.57,536.62,171720,540.68,173019,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.19,8.11,32,50,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan1,756666666.7,2.39,5441,1133125000,2.39,4800,0.4,27.94,0.03,45.46,0.23,0,0.24,6.12,6.12,18553333333,0.31,2.39,51.33,0.03,1.38,2.54,0.08,93.74,1,0.06,6.26,29.1,31.77,43.37,40.52,40.52,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.93,15.51,64,100,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,0
gaussian,288,b,1,Fan1,756666666.7,2.39,5441,1133125000,2.39,4800,0.4,27.94,0.03,45.46,0.23,0,0.24,6.12,6.12,18553333333,0.31,2.39,51.33,0.03,1.38,2.54,0.08,93.74,1,0.06,6.26,29.1,31.77,43.37,40.52,40.52,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.93,15.51,64,100,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,4
gaussian,288,m,2,Fan1,756666666.7,2.39,5441,1133125000,2.39,4800,0.4,27.94,0.03,45.46,0.23,0,0.24,6.12,6.12,18553333333,0.31,2.39,51.33,0.03,1.38,2.54,0.08,93.74,1,0.06,6.26,29.1,31.77,43.37,40.52,40.52,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.93,15.51,64,100,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan2,821867321.9,12.61,15972,1224815725,14.08,13024,14.08,11150.38,3.39,9.76,0.19,0.13,0.19,4.85,4.85,1.06113E+11,14.08,12.61,101.03,2.87,54.46,1.48,0.05,94.79,1,0.05,5.21,14.35,15.78,28.54,28.32,28.32,536.62,171720,540.7,173023,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.69,8.89,32,50,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,2
gaussian,288,b,1,Fan2,821867321.9,12.61,15972,1224815725,14.08,13024,14.08,11150.38,3.39,9.76,0.19,0.13,0.19,4.85,4.85,1.06113E+11,14.08,12.61,101.03,2.87,54.46,1.48,0.05,94.79,1,0.05,5.21,14.35,15.78,28.54,28.32,28.32,536.62,171720,540.7,173023,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.69,8.89,32,50,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,6
gaussian,288,m,2,Fan2,821867321.9,12.61,15972,1224815725,14.08,13024,14.08,11150.38,3.39,9.76,0.19,0.13,0.19,4.85,4.85,1.06113E+11,14.08,12.61,101.03,2.87,54.46,1.48,0.05,94.79,1,0.05,5.21,14.35,15.78,28.54,28.32,28.32,536.62,171720,540.7,173023,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.69,8.89,32,50,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan1,725328947.4,2.52,5293,1088027686,2.52,4864,0.41,29.64,0.03,42.72,0.22,0,0.23,5.77,5.77,18690789474,0.32,2.52,51.33,0.03,1.39,2.85,0.09,93.3,1,0.07,6.7,29.03,31.69,45.61,42.61,42.61,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.28,14.5,64,100,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,0
gaussian,288,b,1,Fan1,725328947.4,2.52,5293,1088027686,2.52,4864,0.41,29.64,0.03,42.72,0.22,0,0.23,5.77,5.77,18690789474,0.32,2.52,51.33,0.03,1.39,2.85,0.09,93.3,1,0.07,6.7,29.03,31.69,45.61,42.61,42.61,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.28,14.5,64,100,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,4
gaussian,288,m,2,Fan1,725328947.4,2.52,5293,1088027686,2.52,4864,0.41,29.64,0.03,42.72,0.22,0,0.23,5.77,5.77,18690789474,0.32,2.52,51.33,0.03,1.39,2.85,0.09,93.3,1,0.07,6.7,29.03,31.69,45.61,42.61,42.61,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,9.28,14.5,64,100,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan2,818627451,12.62,15937,1218673407,12.91,13056,12.91,11393.16,3.37,9.44,0.19,0.13,0.19,4.7,4.7,1.05799E+11,12.91,12.62,92.04,2.84,58.24,1.54,0.05,94.62,1,0.05,5.38,14.42,15.87,28.85,28.63,28.63,531.42,170055,535.5,171360,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.47,8.55,32,50,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,2
gaussian,288,b,1,Fan2,818627451,12.62,15937,1218673407,12.91,13056,12.91,11393.16,3.37,9.44,0.19,0.13,0.19,4.7,4.7,1.05799E+11,12.91,12.62,92.04,2.84,58.24,1.54,0.05,94.62,1,0.05,5.38,14.42,15.87,28.85,28.63,28.63,531.42,170055,535.5,171360,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.47,8.55,32,50,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,6
gaussian,288,m,2,Fan2,818627451,12.62,15937,1218673407,12.91,13056,12.91,11393.16,3.37,9.44,0.19,0.13,0.19,4.7,4.7,1.05799E+11,12.91,12.62,92.04,2.84,58.24,1.54,0.05,94.62,1,0.05,5.38,14.42,15.87,28.85,28.63,28.63,531.42,170055,535.5,171360,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.47,8.55,32,50,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan1,743243243.2,2.44,5272,1112929336,2.44,4736,0.41,29.95,0.03,42.15,0.21,0,0.23,5.71,5.71,18587837838,0.32,2.44,51.34,0.03,1.39,2.63,0.08,93.46,1,0.07,6.54,28.95,31.62,43.14,40.3,40.3,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.16,15.87,64,100,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,0
gaussian,288,b,1,Fan1,743243243.2,2.44,5272,1112929336,2.44,4736,0.41,29.95,0.03,42.15,0.21,0,0.23,5.71,5.71,18587837838,0.32,2.44,51.34,0.03,1.39,2.63,0.08,93.46,1,0.07,6.54,28.95,31.62,43.14,40.3,40.3,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.16,15.87,64,100,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,4
gaussian,288,m,2,Fan1,743243243.2,2.44,5272,1112929336,2.44,4736,0.41,29.95,0.03,42.15,0.21,0,0.23,5.71,5.71,18587837838,0.32,2.44,51.34,0.03,1.39,2.63,0.08,93.46,1,0.07,6.54,28.95,31.62,43.14,40.3,40.3,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.16,15.87,64,100,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan2,814950980.4,12.75,15882,1214830984,12.75,13056,11.87,11406.42,3.35,9.01,0.19,0.13,0.19,4.66,4.66,1.06441E+11,11.87,12.75,90.56,2.83,49.65,1.52,0.05,94.83,1,0.05,5.17,14.46,15.92,29.7,29.47,29.47,527.65,168848,531.7,170144,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.29,8.27,32,50,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,2
gaussian,288,b,1,Fan2,814950980.4,12.75,15882,1214830984,12.75,13056,11.87,11406.42,3.35,9.01,0.19,0.13,0.19,4.66,4.66,1.06441E+11,11.87,12.75,90.56,2.83,49.65,1.52,0.05,94.83,1,0.05,5.17,14.46,15.92,29.7,29.47,29.47,527.65,168848,531.7,170144,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.29,8.27,32,50,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,6
gaussian,288,m,2,Fan2,814950980.4,12.75,15882,1214830984,12.75,13056,11.87,11406.42,3.35,9.01,0.19,0.13,0.19,4.66,4.66,1.06441E+11,11.87,12.75,90.56,2.83,49.65,1.52,0.05,94.83,1,0.05,5.17,14.46,15.92,29.7,29.47,29.47,527.65,168848,531.7,170144,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.29,8.27,32,50,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan1,667647058.8,2.43,5392,991115196.1,2.43,5440,0.4,29.09,0.03,43.27,0.22,0,0.24,5.88,5.88,16617647059,0.31,2.43,51.34,0.03,1.4,2.95,0.09,93.29,1,0.07,6.71,28.88,31.54,47.17,44.06,44.06,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.03,15.68,64,100,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,0
gaussian,288,b,1,Fan1,667647058.8,2.43,5392,991115196.1,2.43,5440,0.4,29.09,0.03,43.27,0.22,0,0.24,5.88,5.88,16617647059,0.31,2.43,51.34,0.03,1.4,2.95,0.09,93.29,1,0.07,6.71,28.88,31.54,47.17,44.06,44.06,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.03,15.68,64,100,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,4
gaussian,288,m,2,Fan1,667647058.8,2.43,5392,991115196.1,2.43,5440,0.4,29.09,0.03,43.27,0.22,0,0.24,5.88,5.88,16617647059,0.31,2.43,51.34,0.03,1.4,2.95,0.09,93.29,1,0.07,6.71,28.88,31.54,47.17,44.06,44.06,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.03,15.68,64,100,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan2,822788697.8,12.68,15961,1223843161,13.39,13024,13.39,11338.14,3.34,9.33,0.19,0.13,0.19,4.69,4.69,1.06806E+11,13.39,12.68,88.32,2.82,55.61,1.54,0.05,94.7,1,0.05,5.3,14.4,15.85,29.3,29.08,29.08,527.65,168848,531.71,170147,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.12,7.99,32,50,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,2
gaussian,288,b,1,Fan2,822788697.8,12.68,15961,1223843161,13.39,13024,13.39,11338.14,3.34,9.33,0.19,0.13,0.19,4.69,4.69,1.06806E+11,13.39,12.68,88.32,2.82,55.61,1.54,0.05,94.7,1,0.05,5.3,14.4,15.85,29.3,29.08,29.08,527.65,168848,531.71,170147,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.12,7.99,32,50,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,6
gaussian,288,m,2,Fan2,822788697.8,12.68,15961,1223843161,13.39,13024,13.39,11338.14,3.34,9.33,0.19,0.13,0.19,4.69,4.69,1.06806E+11,13.39,12.68,88.32,2.82,55.61,1.54,0.05,94.7,1,0.05,5.3,14.4,15.85,29.3,29.08,29.08,527.65,168848,531.71,170147,16,5184,16,0,0,0,82944,2.02,32,128,32,64,5.12,7.99,32,50,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,288,a,0,Fan1,667647058.8,2.39,5430,997824754.9,2.39,5440,0.4,31.11,0.03,40.34,0.21,0,0.22,5.49,5.49,16370588235,0.31,2.39,51.35,0.03,1.4,2.64,0.08,93.47,1,0.07,6.53,28.81,31.47,43.26,40.41,40.41,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.09,15.77,64,100,111,0x200060000000,0x200060051000,331776,9,35,512,384,0,0
gaussian,288,b,1,Fan1,667647058.8,2.39,5430,997824754.9,2.39,5440,0.4,31.11,0.03,40.34,0.21,0,0.22,5.49,5.49,16370588235,0.31,2.39,51.35,0.03,1.4,2.64,0.08,93.47,1,0.07,6.53,28.81,31.47,43.26,40.41,40.41,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.09,15.77,64,100,111,0x200060051000,0x200060051480,1152,0,0,0,0,0,4
gaussian,288,m,2,Fan1,667647058.8,2.39,5430,997824754.9,2.39,5440,0.4,31.11,0.03,40.34,0.21,0,0.22,5.49,5.49,16370588235,0.31,2.39,51.35,0.03,1.4,2.64,0.08,93.47,1,0.07,6.53,28.81,31.47,43.26,40.41,40.41,1.6,511,1.71,547,512,1,17,0,0,0,512,0,32,5,32,4,10.09,15.77,64,100,111,0x200060051600,0x2000600a2600,331776,1,8,512,128,0,0
gaussian,304,a,0,Fan2,812359550.6,12.77,17250,1210088951,18.26,14240,18.26,12877.86,3.49,10,0.19,0.14,0.19,4.67,4.67,1.06198E+11,18.26,12.77,90.96,2.95,49.75,1.6,0.05,94.93,1,0.05,5.07,14.41,15.86,31.88,31.67,31.67,597.79,191292,601.84,192588,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.73,8.95,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,2
gaussian,304,b,1,Fan2,812359550.6,12.77,17250,1210088951,18.26,14240,18.26,12877.86,3.49,10,0.19,0.14,0.19,4.67,4.67,1.06198E+11,18.26,12.77,90.96,2.95,49.75,1.6,0.05,94.93,1,0.05,5.07,14.41,15.86,31.88,31.67,31.67,597.79,191292,601.84,192588,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.73,8.95,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,5
gaussian,304,m,2,Fan2,812359550.6,12.77,17250,1210088951,18.26,14240,18.26,12877.86,3.49,10,0.19,0.14,0.19,4.67,4.67,1.06198E+11,18.26,12.77,90.96,2.95,49.75,1.6,0.05,94.93,1,0.05,5.07,14.41,15.86,31.88,31.67,31.67,597.79,191292,601.84,192588,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.73,8.95,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan1,646198830.4,2.66,5321,971826267.1,2.66,5472,0.43,27.66,0.03,48.08,0.25,0,0.26,6.62,6.62,17631578947,0.33,2.66,51.26,0.03,1.47,2.86,0.09,92.96,1,0.07,7.04,28.08,30.65,43.21,40.56,40.56,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.43,16.29,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,304,b,1,Fan1,646198830.4,2.66,5321,971826267.1,2.66,5472,0.43,27.66,0.03,48.08,0.25,0,0.26,6.62,6.62,17631578947,0.33,2.66,51.26,0.03,1.47,2.86,0.09,92.96,1,0.07,7.04,28.08,30.65,43.21,40.56,40.56,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.43,16.29,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,3
gaussian,304,m,2,Fan1,646198830.4,2.66,5321,971826267.1,2.66,5472,0.43,27.66,0.03,48.08,0.25,0,0.26,6.62,6.62,17631578947,0.33,2.66,51.26,0.03,1.47,2.86,0.09,92.96,1,0.07,7.04,28.08,30.65,43.21,40.56,40.56,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.43,16.29,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan2,827981651.4,12.74,17215,1232559251,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,1.08032E+11,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,2
gaussian,304,b,1,Fan2,827981651.4,12.74,17215,1232559251,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,1.08032E+11,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,5
gaussian,304,m,2,Fan2,827981651.4,12.74,17215,1232559251,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,1.08032E+11,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan1,650735294.1,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0,0.27,6.79,6.79,17676470588,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.5,16.4,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,304,b,1,Fan1,650735294.1,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0,0.27,6.79,6.79,17676470588,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.5,16.4,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,3
gaussian,304,m,2,Fan1,650735294.1,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0,0.27,6.79,6.79,17676470588,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.5,16.4,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan2,833715596.3,12.77,17306,1238962156,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,1.08995E+11,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,2
gaussian,304,b,1,Fan2,833715596.3,12.77,17306,1238962156,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,1.08995E+11,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,5
gaussian,304,m,2,Fan2,833715596.3,12.77,17306,1238962156,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,1.08995E+11,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan1,736666666.7,2.64,5299,1103576389,2.64,4800,0.43,27.36,0.03,48.33,0.25,0,0.27,6.69,6.69,19940000000,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,304,b,1,Fan1,736666666.7,2.64,5299,1103576389,2.64,4800,0.43,27.36,0.03,48.33,0.25,0,0.27,6.69,6.69,19940000000,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,3
gaussian,304,m,2,Fan1,736666666.7,2.64,5299,1103576389,2.64,4800,0.43,27.36,0.03,48.33,0.25,0,0.27,6.69,6.69,19940000000,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan2,813769751.7,12.87,17238,1214552765,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,1.07237E+11,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,2
gaussian,304,b,1,Fan2,813769751.7,12.87,17238,1214552765,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,1.07237E+11,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,5
gaussian,304,m,2,Fan2,813769751.7,12.87,17238,1214552765,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,1.07237E+11,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan1,631578947.4,2.7,5174,945388645.2,2.7,5472,0.44,27.09,0.04,48.68,0.25,0,0.27,6.76,6.76,17456140351,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.54,16.47,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,304,b,1,Fan1,631578947.4,2.7,5174,945388645.2,2.7,5472,0.44,27.09,0.04,48.68,0.25,0,0.27,6.76,6.76,17456140351,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.54,16.47,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,3
gaussian,304,m,2,Fan1,631578947.4,2.7,5174,945388645.2,2.7,5472,0.44,27.09,0.04,48.68,0.25,0,0.27,6.76,6.76,17456140351,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.54,16.47,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan2,822727272.7,12.91,17267,1224952652,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,1.08741E+11,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,2
gaussian,304,b,1,Fan2,822727272.7,12.91,17267,1224952652,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,1.08741E+11,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,5
gaussian,304,m,2,Fan2,822727272.7,12.91,17267,1224952652,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,1.08741E+11,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,304,a,0,Fan1,636627907,2.64,5244,952670784.9,2.64,5504,0.43,27.68,0.03,47.52,0.25,0,0.26,6.62,6.62,17180232558,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.34,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,304,b,1,Fan1,636627907,2.64,5244,952670784.9,2.64,5504,0.43,27.68,0.03,47.52,0.25,0,0.26,6.62,6.62,17180232558,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.34,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,3
gaussian,304,m,2,Fan1,636627907,2.64,5244,952670784.9,2.64,5504,0.43,27.68,0.03,47.52,0.25,0,0.26,6.62,6.62,17180232558,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.34,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
