Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,Costs,label
gaussian,304,m,2,Fan1,689655172.4,3.57,3834,1032462284,3.57,3712,0.5,28.38,0.05,45.68,0.25,0,0.26,6.56,6.56,25232758621,0.38,3.57,51.62,0.04,1.52,2.76,0.09,92.82,1,0.07,7.18,27.52,30,41,38.52,38.52,1.75,560,1.86,596,512,1,17,0,0,0,512,0,32,5,32,4,10.67,16.67,64,100,111,0x7fba6605aa00,0x7fba660b4e00,369664,1,2,512,148,0,"0.0030632653061224493, 0.003719591836734694, 0.0036567346938775505, 0.003507551020408162, 0.003666122448979592, 0.0036036734693877547, 0.0035710204081632643",0
gaussian,32,a,0,Fan2,663551401.9,1.27,3408,995035046.7,1.27,3424,0.76,1230.21,0.22,1.33,0.02,0.01,0.02,0.61,0.61,8635514019,0.6,1.27,108.16,0.18,35.59,1.05,0.03,97.26,1,0.03,2.74,13.27,14.65,42.8,38.2,38.2,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,663551401.9,1.27,3408,995035046.7,1.27,3424,0.76,1230.21,0.22,1.33,0.02,0.01,0.02,0.61,0.61,8635514019,0.6,1.27,108.16,0.18,35.59,1.05,0.03,97.26,1,0.03,2.74,13.27,14.65,42.8,38.2,38.2,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,663551401.9,1.27,3408,995035046.7,1.27,3424,0.76,1230.21,0.22,1.33,0.02,0.01,0.02,0.61,0.61,8635514019,0.6,1.27,108.16,0.18,35.59,1.05,0.03,97.26,1,0.03,2.74,13.27,14.65,42.8,38.2,38.2,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,613861386.1,0.54,2962,916099422.4,0.54,3232,0.18,20.38,0.02,15.21,0.12,0,0.14,3.62,3.62,3376237624,0.15,0.54,61.11,0.02,0,3.33,0.08,93.55,1,0.06,6.45,28.41,31.4,60.96,51.66,51.66,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.03,14.1,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,613861386.1,0.54,2962,916099422.4,0.54,3232,0.18,20.38,0.02,15.21,0.12,0,0.14,3.62,3.62,3376237624,0.15,0.54,61.11,0.02,0,3.33,0.08,93.55,1,0.06,6.45,28.41,31.4,60.96,51.66,51.66,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.03,14.1,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,613861386.1,0.54,2962,916099422.4,0.54,3232,0.18,20.38,0.02,15.21,0.12,0,0.14,3.62,3.62,3376237624,0.15,0.54,61.11,0.02,0,3.33,0.08,93.55,1,0.06,6.45,28.41,31.4,60.96,51.66,51.66,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.03,14.1,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,652777777.8,1.34,3395,981722608,1.34,3456,0.75,1140.22,0.22,1.39,0.02,0.01,0.03,0.65,0.65,8944444444,0.61,1.34,108.75,0.18,35.5,1.11,0.03,97.5,1,0.03,2.5,12.77,14.11,49.78,44.43,44.43,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,652777777.8,1.34,3395,981722608,1.34,3456,0.75,1140.22,0.22,1.39,0.02,0.01,0.03,0.65,0.65,8944444444,0.61,1.34,108.75,0.18,35.5,1.11,0.03,97.5,1,0.03,2.5,12.77,14.11,49.78,44.43,44.43,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,652777777.8,1.34,3395,981722608,1.34,3456,0.75,1140.22,0.22,1.39,0.02,0.01,0.03,0.65,0.65,8944444444,0.61,1.34,108.75,0.18,35.5,1.11,0.03,97.5,1,0.03,2.5,12.77,14.11,49.78,44.43,44.43,6.65,2128,7.45,2384,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,622474747.5,0.52,2955,932449495,0.52,3168,0.18,18.57,0.02,16.49,0.13,0,0.16,3.97,3.97,3303030303,0.15,0.52,61.36,0.02,0,3.23,0.08,93.76,1,0.06,6.24,28.22,31.2,61.09,51.77,51.77,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.32,13,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,622474747.5,0.52,2955,932449495,0.52,3168,0.18,18.57,0.02,16.49,0.13,0,0.16,3.97,3.97,3303030303,0.15,0.52,61.36,0.02,0,3.23,0.08,93.76,1,0.06,6.24,28.22,31.2,61.09,51.77,51.77,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.32,13,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,622474747.5,0.52,2955,932449495,0.52,3168,0.18,18.57,0.02,16.49,0.13,0,0.16,3.97,3.97,3303030303,0.15,0.52,61.36,0.02,0,3.23,0.08,93.76,1,0.06,6.24,28.22,31.2,61.09,51.77,51.77,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.32,13,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,651376146.8,1.15,3402,975105122.3,1.15,3488,0.71,1128.86,0.2,1.35,0.02,0.01,0.02,0.61,0.61,7669724771,0.56,1.15,109.92,0.16,35.61,1.21,0.03,97.4,1,0.03,2.6,13.45,14.88,52.72,46.58,46.58,6.07,1942,6.87,2198,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,651376146.8,1.15,3402,975105122.3,1.15,3488,0.71,1128.86,0.2,1.35,0.02,0.01,0.02,0.61,0.61,7669724771,0.56,1.15,109.92,0.16,35.61,1.21,0.03,97.4,1,0.03,2.6,13.45,14.88,52.72,46.58,46.58,6.07,1942,6.87,2198,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,651376146.8,1.15,3402,975105122.3,1.15,3488,0.71,1128.86,0.2,1.35,0.02,0.01,0.02,0.61,0.61,7669724771,0.56,1.15,109.92,0.16,35.61,1.21,0.03,97.4,1,0.03,2.6,13.45,14.88,52.72,46.58,46.58,6.07,1942,6.87,2198,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,666666666.7,0.49,3062,996473524.3,0.49,3072,0.17,20.89,0.02,14.48,0.12,0,0.14,3.53,3.53,3343750000,0.15,0.49,61.63,0.01,0,3.3,0.08,93.54,1,0.06,6.46,28.04,31,60.21,51.03,51.03,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.21,14.39,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,666666666.7,0.49,3062,996473524.3,0.49,3072,0.17,20.89,0.02,14.48,0.12,0,0.14,3.53,3.53,3343750000,0.15,0.49,61.63,0.01,0,3.3,0.08,93.54,1,0.06,6.46,28.04,31,60.21,51.03,51.03,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.21,14.39,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,666666666.7,0.49,3062,996473524.3,0.49,3072,0.17,20.89,0.02,14.48,0.12,0,0.14,3.53,3.53,3343750000,0.15,0.49,61.63,0.01,0,3.3,0.08,93.54,1,0.06,6.46,28.04,31,60.21,51.03,51.03,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,9.21,14.39,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,721698113.2,1.07,3660,1078616352,1.07,3392,0.57,1017.88,0.18,1.22,0.02,0.01,0.03,0.64,0.64,7943396226,0.48,1.07,114.74,0.14,33.88,0.96,0.03,97.47,1,0.03,2.53,13.73,15.19,43.22,37.92,37.92,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,721698113.2,1.07,3660,1078616352,1.07,3392,0.57,1017.88,0.18,1.22,0.02,0.01,0.03,0.64,0.64,7943396226,0.48,1.07,114.74,0.14,33.88,0.96,0.03,97.47,1,0.03,2.53,13.73,15.19,43.22,37.92,37.92,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,721698113.2,1.07,3660,1078616352,1.07,3392,0.57,1017.88,0.18,1.22,0.02,0.01,0.03,0.64,0.64,7943396226,0.48,1.07,114.74,0.14,33.88,0.96,0.03,97.47,1,0.03,2.53,13.73,15.19,43.22,37.92,37.92,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,630000000,0.48,2986,932916666.7,0.48,3200,0.17,20.06,0.02,14.95,0.12,0,0.15,3.68,3.68,3110000000,0.15,0.48,61.9,0.02,0,3.38,0.08,93.53,1,0.06,6.47,27.85,30.8,61.61,52.22,52.22,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.78,12.16,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,630000000,0.48,2986,932916666.7,0.48,3200,0.17,20.06,0.02,14.95,0.12,0,0.15,3.68,3.68,3110000000,0.15,0.48,61.9,0.02,0,3.38,0.08,93.53,1,0.06,6.47,27.85,30.8,61.61,52.22,52.22,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.78,12.16,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,630000000,0.48,2986,932916666.7,0.48,3200,0.17,20.06,0.02,14.95,0.12,0,0.15,3.68,3.68,3110000000,0.15,0.48,61.9,0.02,0,3.38,0.08,93.53,1,0.06,6.47,27.85,30.8,61.61,52.22,52.22,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.78,12.16,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,683962264.2,1.13,3480,1025795991,1.13,3392,0.61,1007.52,0.19,1.3,0.02,0.01,0.03,0.65,0.65,7924528302,0.51,1.13,111,0.15,36,1,0.03,97.39,1,0.03,2.61,13.19,14.6,43.8,38.42,38.42,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,683962264.2,1.13,3480,1025795991,1.13,3392,0.61,1007.52,0.19,1.3,0.02,0.01,0.03,0.65,0.65,7924528302,0.51,1.13,111,0.15,36,1,0.03,97.39,1,0.03,2.61,13.19,14.6,43.8,38.42,38.42,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,683962264.2,1.13,3480,1025795991,1.13,3392,0.61,1007.52,0.19,1.3,0.02,0.01,0.03,0.65,0.65,7924528302,0.51,1.13,111,0.15,36,1,0.03,97.39,1,0.03,2.61,13.19,14.6,43.8,38.42,38.42,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,628826530.6,0.47,2949,940051020.4,0.47,3136,0.17,18.44,0.03,16.27,0.14,0,0.16,4,4,3030612245,0.15,0.47,62.2,0.02,0,3.35,0.08,93.52,1,0.06,6.48,27.66,30.6,61,51.69,51.69,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.38,13.09,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,628826530.6,0.47,2949,940051020.4,0.47,3136,0.17,18.44,0.03,16.27,0.14,0,0.16,4,4,3030612245,0.15,0.47,62.2,0.02,0,3.35,0.08,93.52,1,0.06,6.48,27.66,30.6,61,51.69,51.69,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.38,13.09,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,628826530.6,0.47,2949,940051020.4,0.47,3136,0.17,18.44,0.03,16.27,0.14,0,0.16,4,4,3030612245,0.15,0.47,62.2,0.02,0,3.35,0.08,93.52,1,0.06,6.48,27.66,30.6,61,51.69,51.69,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.38,13.09,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,673076923.1,1.01,3356,1008062901,1.01,3328,0.63,1024.89,0.19,1.24,0.02,0.01,0.03,0.64,0.64,6980769231,0.52,1.01,111.22,0.15,35.88,0.94,0.02,97.61,1,0.02,2.39,12.67,14.04,44.6,39.13,39.13,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,673076923.1,1.01,3356,1008062901,1.01,3328,0.63,1024.89,0.19,1.24,0.02,0.01,0.03,0.64,0.64,6980769231,0.52,1.01,111.22,0.15,35.88,0.94,0.02,97.61,1,0.02,2.39,12.67,14.04,44.6,39.13,39.13,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,673076923.1,1.01,3356,1008062901,1.01,3328,0.63,1024.89,0.19,1.24,0.02,0.01,0.03,0.64,0.64,6980769231,0.52,1.01,111.22,0.15,35.88,0.94,0.02,97.61,1,0.02,2.39,12.67,14.04,44.6,39.13,39.13,5.72,1830,6.52,2086,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,627551020.4,0.46,2938,936330782.3,0.46,3136,0.17,18.65,0.03,16.09,0.13,0,0.16,3.95,3.95,2969387755,0.15,0.46,62.5,0.02,0,4.04,0.08,93.52,1,0.06,6.48,27.48,30.4,73.53,62.31,62.31,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.3,12.97,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,627551020.4,0.46,2938,936330782.3,0.46,3136,0.17,18.65,0.03,16.09,0.13,0,0.16,3.95,3.95,2969387755,0.15,0.46,62.5,0.02,0,4.04,0.08,93.52,1,0.06,6.48,27.48,30.4,73.53,62.31,62.31,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.3,12.97,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,627551020.4,0.46,2938,936330782.3,0.46,3136,0.17,18.65,0.03,16.09,0.13,0,0.16,3.95,3.95,2969387755,0.15,0.46,62.5,0.02,0,4.04,0.08,93.52,1,0.06,6.48,27.48,30.4,73.53,62.31,62.31,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,8.3,12.97,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,677570093.5,0.95,3461,1010367991,0.95,3424,0.57,945.42,0.18,1.28,0.02,0.01,0.03,0.65,0.65,6616822430,0.45,0.95,112.54,0.13,36,0.99,0.03,97.41,1,0.03,2.59,13.42,14.87,45.05,38.27,38.27,5.19,1660,6.11,1954,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
gaussian,32,b,1,Fan2,677570093.5,0.95,3461,1010367991,0.95,3424,0.57,945.42,0.18,1.28,0.02,0.01,0.03,0.65,0.65,6616822430,0.45,0.95,112.54,0.13,36,0.99,0.03,97.41,1,0.03,2.59,13.42,14.87,45.05,38.27,38.27,5.19,1660,6.11,1954,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.001619183673469387, 0.0020145510204081633, 0.0018285714285714285, 0.0018279795918367345, 0.0018324897959183673, 0.0020197346938775514, 0.0018235102040816329",1
gaussian,32,m,2,Fan2,677570093.5,0.95,3461,1010367991,0.95,3424,0.57,945.42,0.18,1.28,0.02,0.01,0.03,0.65,0.65,6616822430,0.45,0.95,112.54,0.13,36,0.99,0.03,97.41,1,0.03,2.59,13.42,14.87,45.05,38.27,38.27,5.19,1660,6.11,1954,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.003246632653061225, 0.0016191836734693878, 0.0016193877551020411, 0.001619795918367347, 0.0016191836734693883, 0.001619795918367347, 0.001622040816326531",0
gaussian,32,a,0,Fan1,636718750,0.44,2942,957465277.8,0.44,3072,0.17,19.49,0.03,15.39,0.13,0,0.15,3.78,3.78,2885416667,0.15,0.44,62.82,0.02,0,3.27,0.08,93.66,1,0.06,6.34,27.29,30.2,60.83,51.55,51.55,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.97,12.45,64,100,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.011255571428571426, 0.0126679387755102, 0.012925693877551016, 0.013666102040816329, 0.013426000000000002, 0.01280228571428572, 0.01299542857142857",0
gaussian,32,b,1,Fan1,636718750,0.44,2942,957465277.8,0.44,3072,0.17,19.49,0.03,15.39,0.13,0,0.15,3.78,3.78,2885416667,0.15,0.44,62.82,0.02,0,3.27,0.08,93.66,1,0.06,6.34,27.29,30.2,60.83,51.55,51.55,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.97,12.45,64,100,111,0x7fd746001000,0x7fd746001080,128,1,0,60,4,0,"0.012947326530612245, 0.012561081632653062, 0.013319959183673463, 0.012947204081632652, 0.012516081632653065, 0.012797510204081632, 0.012649857142857142",0
gaussian,32,m,2,Fan1,636718750,0.44,2942,957465277.8,0.44,3072,0.17,19.49,0.03,15.39,0.13,0,0.15,3.78,3.78,2885416667,0.15,0.44,62.82,0.02,0,3.27,0.08,93.66,1,0.06,6.34,27.29,30.2,60.83,51.55,51.55,0.62,200,0.74,236,512,1,17,0,0,0,512,0,32,5,32,4,7.97,12.45,64,100,111,0x7fd746001200,0x7fd746002200,4096,0,0,0,56,0,"0.0116059387755102, 0.013071877551020407, 0.013061755102040816, 0.012981367346938772, 0.012589591836734698, 0.013896571428571433, 0.01253191836734694",0
gaussian,32,a,0,Fan2,657407407.4,0.95,3377,976707175.9,0.95,3456,0.49,936.33,0.17,1.03,0.02,0.01,0.02,0.61,0.61,6425925926,0.42,0.95,121.17,0.13,34.55,1.04,0.03,97.42,1,0.03,2.58,13.67,15.16,46.81,40.23,40.23,4.89,1564,5.69,1820,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x7fd746000000,0x7fd746001000,4096,2,32,64,8,0,"0.0032503061224489795, 0.0016185714285714286, 0.001618979591836735, 0.001619387755102041, 0.0016218367346938782, 0.0016179591836734694, 0.001618979591836735",1
