kernel,InputData,advise0,advise1,variant,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,512,5,4,54,100.0,3.61153,1,3.61153,3.61153,3.61153
calculate_temp,512,3,5,35,100.0,3.708329,1,3.708329,3.708329,3.708329
calculate_temp,512,6,5,65,100.0,3.803054,1,3.803054,3.803054,3.803054
calculate_temp,512,5,1,51,100.0,4.009685,1,4.009685,4.009685,4.009685
calculate_temp,512,5,6,56,100.0,4.153683,1,4.153683,4.153683,4.153683
calculate_temp,512,5,2,52,100.0,4.238866000000002,1,4.238866000000002,4.238866000000002,4.238866000000002
calculate_temp,512,5,3,53,100.0,4.750006,1,4.750006,4.750006,4.750006
calculate_temp,512,5,0,50,97.99,4.756222,1,4.756222,4.756222,4.756222
calculate_temp,512,1,5,15,100.0,4.786298,1,4.786298,4.786298,4.786298
calculate_temp,512,5,5,55,100.0,5.344607,1,5.344607,5.344607,5.344607
calculate_temp,512,2,1,21,100.0,9.899668,1,9.899668,9.899668,9.899668
calculate_temp,512,2,2,22,100.0,11.4219,1,11.4219,11.4219,11.4219
calculate_temp,512,2,3,23,100.0,13.05886,1,13.05886,13.05886,13.05886
calculate_temp,512,2,5,25,100.0,13.99099,1,13.99099,13.99099,13.99099
calculate_temp,512,2,6,26,100.0,24.4459,1,24.4459,24.4459,24.4459
calculate_temp,512,2,0,20,99.61,24.80875,1,24.80875,24.80875,24.80875
calculate_temp,512,2,4,24,100.0,32.0,1,32.0,32.0,32.0
calculate_temp,1024,0,0,0,1.97,0.05392,1,0.05392,0.05392,0.05392
calculate_temp,1024,0,4,4,56.33,1.250787,1,1.250787,1.250787,1.250787
calculate_temp,1024,0,3,3,70.4,2.268724,1,2.268724,2.268724,2.268724
calculate_temp,1024,0,2,2,71.94,2.284789,1,2.284789,2.284789,2.284789
calculate_temp,1024,0,1,1,72.86,2.402132,1,2.402132,2.402132,2.402132
calculate_temp,1024,0,6,6,72.32,2.463332,1,2.463332,2.463332,2.463332
calculate_temp,1024,3,0,30,83.67,2.562052,1,2.562052,2.562052,2.562052
calculate_temp,1024,4,0,40,87.78,2.797411,1,2.797411,2.797411,2.797411
calculate_temp,1024,1,0,10,89.01,3.153093,1,3.153093,3.153093,3.153093
calculate_temp,1024,6,0,60,89.03,3.214529,1,3.214529,3.214529,3.214529
calculate_temp,1024,3,2,32,100.0,3.833253,1,3.833253,3.833253,3.833253
calculate_temp,1024,3,3,33,100.0,3.861926,1,3.861926,3.861926,3.861926
calculate_temp,1024,3,6,36,100.0,3.947045,1,3.947045,3.947045,3.947045
calculate_temp,1024,3,1,31,100.0,3.960419,1,3.960419,3.960419,3.960419
calculate_temp,1024,3,4,34,100.0,4.107332,1,4.107332,4.107332,4.107332
calculate_temp,1024,4,4,44,100.0,4.248484,1,4.248484,4.248484,4.248484
calculate_temp,1024,6,2,62,100.0,4.435435,1,4.435435,4.435435,4.435435
calculate_temp,1024,1,6,16,100.0,4.507207,1,4.507207,4.507207,4.507207
calculate_temp,1024,1,1,11,100.0,4.627656,1,4.627656,4.627656,4.627656
calculate_temp,1024,1,4,14,100.0,4.669511,1,4.669511,4.669511,4.669511
