Benchmark,Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,label categorical
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,361.88,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,361.88,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,361.88,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.07,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,357.72,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,357.72,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,357.72,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,354.77,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,350.66,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,350.66,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,350.66,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.07,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.06,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,6,7,256,228,B
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,0,0,0,0,A
gaussian,0.13,0.05,347.76,16,16,57600,1.41,128,64,1,1,256,28,C
gaussian,0,0.07,1.5,512,17,512,0,5,4,6,7,256,228,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.5,512,17,512,0,5,4,1,1,256,28,A
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.14,0.05,411.6,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.14,0.05,407.17,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.14,0.05,407.17,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.14,0.05,407.17,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.14,0.05,404.02,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.14,0.05,404.02,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.14,0.05,404.02,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,404.02,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,399.64,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,399.64,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,399.64,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,8,10,268,260,A
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,2,2,12,4,B
gaussian,0.13,0.05,396.54,16,16,65536,1.6,128,64,1,1,248,60,F
gaussian,0,0.06,1.5,512,17,512,0,5,4,8,10,268,260,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,2,2,12,4,A
gaussian,0,0.06,1.5,512,17,512,0,5,4,1,1,248,60,A
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,464.52,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,459.82,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,459.82,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,459.82,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,456.47,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,451.81,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,451.81,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,451.81,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,8,5,512,292,A
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,0,0,0,0,B
gaussian,0.14,0.05,448.51,16,16,73984,1.81,128,64,1,3,512,28,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,8,5,512,292,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,3,512,28,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.06,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,520.65,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.06,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,515.67,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,515.67,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,515.67,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.06,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.07,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.07,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,512.12,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.06,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,507.19,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,507.19,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,507.19,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.07,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.06,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.06,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.07,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,9,5,512,328,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,0,0,4,A
gaussian,0.14,0.05,503.69,16,16,82944,2.02,128,64,1,2,512,184,C
gaussian,0,0.07,1.62,512,17,512,0,5,4,9,5,512,328,A
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,0,0,4,D
gaussian,0,0.07,1.62,512,17,512,0,5,4,1,2,512,184,A
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.15,0.05,579.98,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.15,0.05,574.72,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.15,0.05,574.72,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.15,0.05,574.72,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.14,0.05,570.97,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.14,0.05,570.97,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.14,0.05,570.97,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.15,0.05,570.97,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.14,0.05,565.76,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.14,0.05,565.76,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.14,0.05,565.76,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,9,5,512,364,C
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,0,0,0,0,G
gaussian,0.14,0.05,562.06,16,16,92416,2.26,128,64,1,2,512,148,F
gaussian,0,0.07,1.75,512,17,512,0,5,4,9,5,512,364,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.07,1.75,512,17,512,0,5,4,1,2,512,148,A
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,6.65,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,6.07,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,6.07,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,6.07,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,5.72,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.02,5.72,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.02,5.72,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.02,5.72,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,5.19,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,5.19,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,5.19,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.06,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,2,32,64,8,B
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,1,0,60,4,B
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,0,0,0,56,A
gaussian,0,0.07,0.62,512,17,512,0,5,4,2,32,64,8,A
gaussian,0,0.07,0.62,512,17,512,0,5,4,1,0,60,4,A
gaussian,0,0.07,0.62,512,17,512,0,5,4,0,0,0,56,A
gaussian,0.01,0.03,4.89,16,16,1024,0.03,128,64,2,32,64,8,B
